Timestamp,AverageLatency,MessageRate
0.098994,0.000000,0.00
0.155298,0.000000,0.00
0.207495,0.000000,0.00
0.265824,0.000000,0.00
0.336539,0.000000,0.00
0.396004,0.000000,0.00
0.448839,0.000000,0.00
0.504630,0.000000,0.00
0.556965,0.000000,0.00
0.615403,0.000000,0.00
0.670831,0.000000,0.00
0.723810,0.000000,0.00
0.782540,0.000000,0.00
0.846827,0.000000,0.00
0.899076,0.000000,0.00
0.956035,0.000000,0.00
1.007233,0.000000,0.00
1.062497,0.000000,0.00
1.115268,0.000000,0.00
1.173696,0.000000,0.00
1.229460,0.000000,0.00
1.284701,0.000000,0.00
1.337550,0.000000,0.00
1.390278,0.000000,0.00
1.446022,0.000000,0.00
