Timestamp,AverageLatency,MessageRate
0.093997,0.000000,0.00
0.144068,0.000000,0.00
0.202049,0.000000,0.00
0.259936,0.000000,0.00
0.310062,0.000000,0.00
0.368957,0.000000,0.00
0.426834,0.000000,0.00
0.477544,0.000000,0.00
0.534846,0.000000,0.00
0.585460,0.000000,0.00
0.685664,0.000000,0.00
0.743682,0.000000,0.00
0.801974,0.000000,0.00
0.859709,0.000000,0.00
0.910161,0.000000,0.00
0.968272,0.000000,0.00
1.076658,0.000000,0.00
1.134925,0.000000,0.00
1.193370,0.000000,0.00
1.251686,0.000000,0.00
1.309992,0.000000,0.00
1.360032,0.000000,0.00
1.417913,0.000000,0.00
1.468350,0.000000,0.00
1.568524,0.000000,0.00
1.676624,0.000000,0.00
1.734951,0.000000,0.00
1.793321,0.000000,0.00
1.843779,0.000000,0.00
1.901756,0.000000,0.00
2.010015,0.000000,0.00
2.068609,0.000000,0.00
2.126604,0.000000,0.00
2.176753,0.000000,0.00
2.235070,0.000000,0.00
2.292982,0.000000,0.00
2.343512,0.000000,0.00
2.451422,0.000000,0.00
2.501955,0.000000,0.00
2.559742,0.000000,0.00
2.610199,0.000000,0.00
2.668592,0.000000,0.00
2.727103,0.000000,0.00
2.784900,0.000000,0.00
2.835155,0.000000,0.00
2.893300,0.000000,0.00
2.943737,0.000000,0.00
3.001741,0.000000,0.00
3.101902,0.000000,0.00
3.210161,0.000000,0.00
3.268310,0.000000,0.00
3.376286,0.000000,0.00
3.426785,0.000000,0.00
3.485390,0.000000,0.00
3.543331,0.000000,0.00
3.593339,0.000000,0.00
3.651264,0.000000,0.00
3.701725,0.000000,0.00
3.809734,0.000000,0.00
3.859910,0.000000,0.00
3.918157,0.000000,0.00
3.976376,0.000000,0.00
4.034792,0.000000,0.00
4.085389,0.000000,0.00
4.193183,0.000000,0.00
4.251293,0.000000,0.00
4.309945,0.000000,0.00
4.368495,0.000000,0.00
4.426640,0.000000,0.00
4.535005,0.000000,0.00
4.593372,0.000000,0.00
4.651466,0.000000,0.00
4.709679,0.000000,0.00
4.759910,0.000000,0.00
4.809942,0.000000,0.00
4.868439,0.000000,0.00
4.976521,0.000000,0.00
5.034881,0.000000,0.00
5.093177,0.000000,0.00
5.151385,0.000000,0.00
5.209848,0.000000,0.00
5.268486,0.000000,0.00
5.326612,0.000000,0.00
5.376622,0.000000,0.00
5.434824,0.000000,0.00
5.493534,0.000000,0.00
5.551461,0.000000,0.00
5.610030,0.000000,0.00
5.668452,0.000000,0.00
5.726803,0.000000,0.00
5.834824,0.000000,0.00
5.885263,0.000000,0.00
5.993171,0.000000,0.00
6.051351,0.000000,0.00
6.110000,0.000000,0.00
6.168323,0.000000,0.00
6.268706,0.000000,0.00
6.326781,0.000000,0.00
6.434749,0.000000,0.00
6.485154,0.000000,0.00
6.593534,0.000000,0.00
6.651456,0.000000,0.00
6.709760,0.000000,0.00
6.768417,0.000000,0.00
6.876794,0.000000,0.00
6.934815,0.000000,0.00
6.993249,0.000000,0.00
7.051415,0.000000,0.00
7.109874,0.000000,0.00
7.168397,0.000000,0.00
7.226558,0.000000,0.00
7.276570,0.000000,0.00
7.334708,0.000000,0.00
7.393114,0.000000,0.00
7.451401,0.000000,0.00
7.509958,0.000000,0.00
7.568417,0.000000,0.00
7.676534,0.000000,0.00
7.734799,0.000000,0.00
7.793314,0.000000,0.00
7.851434,0.000000,0.00
7.910228,0.000000,0.00
7.968182,0.000000,0.00
8.076432,0.000000,0.00
8.134839,0.000000,0.00
8.192958,0.000000,0.00
8.251397,0.000000,0.00
8.309808,0.000000,0.00
8.368671,0.000000,0.00
8.426690,0.000000,0.00
8.484994,0.000000,0.00
8.535247,0.000000,0.00
8.593427,0.000000,0.00
8.651321,0.000000,0.00
8.709803,0.000000,0.00
8.768609,0.000000,0.00
8.826858,0.000000,0.00
8.934753,0.000000,0.00
8.993089,0.000000,0.00
9.051429,0.000000,0.00
9.109526,0.000000,0.00
9.168469,0.000000,0.00
9.276422,0.000000,0.00
9.334746,0.000000,0.00
9.393217,0.000000,0.00
9.451425,0.000000,0.00
9.509868,0.000000,0.00
9.568420,0.000000,0.00
9.676723,0.000000,0.00
9.730093,0.000000,0.00
9.784991,0.000000,0.00
9.893103,0.000000,0.00
9.951528,0.000000,0.00
10.010000,0.000000,0.00
10.068390,0.000000,0.00
10.126900,0.000000,0.00
10.234960,0.000000,0.00
10.293140,0.000000,0.00
10.351570,0.000000,0.00
10.409820,0.000000,0.00
10.468420,0.000000,0.00
10.526810,0.000000,0.00
10.635030,0.000000,0.00
10.693060,0.000000,0.00
10.751260,0.000000,0.00
10.809770,0.000000,0.00
10.868390,0.000000,0.00
10.968720,0.000000,0.00
11.026650,0.000000,0.00
11.134800,0.000000,0.00
11.193360,0.000000,0.00
11.251190,0.000000,0.00
11.301810,0.000000,0.00
11.409540,0.000000,0.00
11.459840,0.000000,0.00
11.517910,0.000000,0.00
11.568410,0.000000,0.00
11.668530,0.000000,0.00
11.726600,0.000000,0.00
11.776690,0.000000,0.00
11.834680,0.000000,0.00
11.893110,0.000000,0.00
11.951570,0.000000,0.00
12.009740,0.000000,0.00
12.068390,0.000000,0.00
12.126560,0.000000,0.00
12.234690,0.000000,0.00
12.292840,0.000000,0.00
12.343570,0.000000,0.00
12.451330,0.000000,0.00
12.509740,0.000000,0.00
12.568280,0.000000,0.00
12.676420,0.000000,0.00
12.734910,0.000000,0.00
12.793260,0.000000,0.00
12.851380,0.000000,0.00
12.909930,0.000000,0.00
12.968260,0.000000,0.00
13.076340,0.000000,0.00
13.134610,0.000000,0.00
13.193260,0.000000,0.00
13.251280,0.000000,0.00
13.309410,0.000000,0.00
13.359930,0.000000,0.00
