Timestamp,AverageLatency,MessageRate
0.128775,0.000000,0.00
0.267941,0.000000,0.00
0.378848,0.000000,0.00
0.486253,0.000000,0.00
0.537431,0.000000,0.00
0.589151,0.000000,0.00
0.645262,0.000000,0.00
0.745530,0.000000,0.00
0.852911,0.000000,0.00
0.903405,0.000000,0.00
1.011788,0.000000,0.00
1.062435,0.000000,0.00
1.119659,0.000000,0.00
1.169880,0.000000,0.00
1.220245,0.000000,0.00
1.273518,0.000000,0.00
1.329018,0.000000,0.00
1.386673,0.000000,0.00
1.437150,0.000000,0.00
1.495265,0.000000,0.00
1.545842,0.000000,0.00
1.603114,0.000000,0.00
1.703547,0.000000,0.00
1.762052,0.000000,0.00
1.820714,0.000000,0.00
1.878469,0.000000,0.00
1.936647,0.000000,0.00
1.995334,0.000000,0.00
2.045592,0.000000,0.00
2.102889,0.000000,0.00
2.153291,0.000000,0.00
2.211884,0.000000,0.00
2.270423,0.000000,0.00
2.328758,0.000000,0.00
2.436453,0.000000,0.00
2.487539,0.000000,0.00
2.595078,0.000000,0.00
2.652997,0.000000,0.00
2.711982,0.000000,0.00
2.769651,0.000000,0.00
2.819841,0.000000,0.00
2.870625,0.000000,0.00
2.928942,0.000000,0.00
2.987284,0.000000,0.00
3.045162,0.000000,0.00
3.145382,0.000000,0.00
3.252731,0.000000,0.00
3.303317,0.000000,0.00
3.412264,0.000000,0.00
3.470309,0.000000,0.00
3.529058,0.000000,0.00
3.587295,0.000000,0.00
3.645474,0.000000,0.00
3.695700,0.000000,0.00
3.752696,0.000000,0.00
3.803774,0.000000,0.00
3.862513,0.000000,0.00
3.920862,0.000000,0.00
3.978241,0.000000,0.00
4.028671,0.000000,0.00
4.086483,0.000000,0.00
4.136666,0.000000,0.00
4.195482,0.000000,0.00
4.253649,0.000000,0.00
4.312216,0.000000,0.00
4.370051,0.000000,0.00
4.428720,0.000000,0.00
4.486866,0.000000,0.00
4.587036,0.000000,0.00
4.645567,0.000000,0.00
4.695637,0.000000,0.00
4.752963,0.000000,0.00
4.807160,0.000000,0.00
4.862026,0.000000,0.00
4.970313,0.000000,0.00
5.028450,0.000000,0.00
5.128577,0.000000,0.00
5.178625,0.000000,0.00
5.236537,0.000000,0.00
5.295365,0.000000,0.00
5.352931,0.000000,0.00
5.411887,0.000000,0.00
5.469586,0.000000,0.00
5.519919,0.000000,0.00
5.578055,0.000000,0.00
5.636850,0.000000,0.00
5.695656,0.000000,0.00
5.753583,0.000000,0.00
5.812102,0.000000,0.00
5.870297,0.000000,0.00
5.929215,0.000000,0.00
5.986929,0.000000,0.00
6.045465,0.000000,0.00
