Timestamp,AverageLatency,MessageRate
0.095495,0.000000,0.00
0.148259,0.000000,0.00
0.203783,0.000000,0.00
0.255900,0.000000,0.00
0.312767,0.000000,0.00
0.368299,0.000000,0.00
0.421400,0.000000,0.00
0.473227,0.000000,0.00
0.529693,0.000000,0.00
0.587400,0.000000,0.00
0.637788,0.000000,0.00
0.705219,0.000000,0.00
0.840300,0.000000,0.00
0.934122,0.000000,0.00
1.037384,0.000000,0.00
1.089643,0.000000,0.00
1.145483,0.000000,0.00
1.206828,0.000000,0.00
1.262010,0.000000,0.00
1.317591,0.000000,0.00
1.370250,0.000000,0.00
1.431775,0.000000,0.00
1.487612,0.000000,0.00
1.539920,0.000000,0.00
1.595533,0.000000,0.00
1.648634,0.000000,0.00
1.703723,0.000000,0.00
1.757016,0.000000,0.00
1.811850,0.000000,0.00
1.864844,0.000000,0.00
1.920281,0.000000,0.00
1.978297,0.000000,0.00
2.031543,0.000000,0.00
2.089666,0.000000,0.00
2.139853,0.000000,0.00
2.195848,0.000000,0.00
2.249086,0.000000,0.00
2.304012,0.000000,0.00
2.362803,0.000000,0.00
2.414513,0.000000,0.00
2.470553,0.000000,0.00
2.528825,0.000000,0.00
2.592585,0.000000,0.00
2.645478,0.000000,0.00
2.698381,0.000000,0.00
2.757349,0.000000,0.00
2.811974,0.000000,0.00
2.864937,0.000000,0.00
2.920110,0.000000,0.00
2.970291,0.000000,0.00
3.025393,0.000000,0.00
3.078424,0.000000,0.00
3.128517,0.000000,0.00
3.182429,0.000000,0.00
3.237052,0.000000,0.00
3.297868,0.000000,0.00
3.349292,0.000000,0.00
3.406076,0.000000,0.00
3.462122,0.000000,0.00
3.512442,0.000000,0.00
3.570358,0.000000,0.00
3.622741,0.000000,0.00
3.678357,0.000000,0.00
3.732257,0.000000,0.00
3.787241,0.000000,0.00
3.845630,0.000000,0.00
3.898326,0.000000,0.00
3.953201,0.000000,0.00
4.006372,0.000000,0.00
5.061842,0.000000,0.00
5.112201,0.000000,0.00
5.165314,0.000000,0.00
5.220011,0.000000,0.00
5.273103,0.000000,0.00
5.328626,0.000000,0.00
5.381869,0.000000,0.00
5.436995,0.000000,0.00
5.495372,0.000000,0.00
5.556507,0.000000,0.00
5.611816,0.000000,0.00
5.667642,0.000000,0.00
5.722661,0.000000,0.00
5.781316,0.000000,0.00
5.836569,0.000000,0.00
5.887146,0.000000,0.00
5.987208,0.000000,0.00
6.045575,0.000000,0.00
6.153530,0.000000,0.00
6.211991,0.000000,0.00
6.264261,0.000000,0.00
6.320231,0.000000,0.00
6.372970,0.000000,0.00
6.428674,0.000000,0.00
6.481071,0.000000,0.00
6.536940,0.000000,0.00
6.594933,0.000000,0.00
6.645396,0.000000,0.00
6.703719,0.000000,0.00
6.757958,0.000000,0.00
6.812016,0.000000,0.00
6.867651,0.000000,0.00
6.920188,0.000000,0.00
6.978328,0.000000,0.00
7.036923,0.000000,0.00
7.095008,0.000000,0.00
7.153049,0.000000,0.00
7.204062,0.000000,0.00
7.311702,0.000000,0.00
7.362170,0.000000,0.00
7.421496,0.000000,0.00
7.481708,0.000000,0.00
7.536693,0.000000,0.00
7.588973,0.000000,0.00
7.645718,0.000000,0.00
7.703557,0.000000,0.00
7.811732,0.000000,0.00
7.864558,0.000000,0.00
7.919937,0.000000,0.00
7.970141,0.000000,0.00
8.020206,0.000000,0.00
8.070207,0.000000,0.00
8.128901,0.000000,0.00
8.228498,0.000000,0.00
8.289402,0.000000,0.00
8.345503,0.000000,0.00
8.395797,0.000000,0.00
8.457361,0.000000,0.00
8.511319,0.000000,0.00
8.569808,0.000000,0.00
8.620064,0.000000,0.00
8.670162,0.000000,0.00
8.722698,0.000000,0.00
8.778357,0.000000,0.00
8.828501,0.000000,0.00
8.887527,0.000000,0.00
8.945760,0.000000,0.00
9.006200,0.000000,0.00
9.061924,0.000000,0.00
9.111963,0.000000,0.00
9.170134,0.000000,0.00
9.228949,0.000000,0.00
9.289450,0.000000,0.00
9.345006,0.000000,0.00
9.397861,0.000000,0.00
9.453673,0.000000,0.00
9.511953,0.000000,0.00
9.564300,0.000000,0.00
9.620181,0.000000,0.00
9.673271,0.000000,0.00
9.728725,0.000000,0.00
9.787397,0.000000,0.00
9.840007,0.000000,0.00
9.894609,0.000000,0.00
9.948082,0.000000,0.00
10.004230,0.000000,0.00
10.064240,0.000000,0.00
10.119660,0.000000,0.00
10.173180,0.000000,0.00
10.228770,0.000000,0.00
10.287040,0.000000,0.00
10.342890,0.000000,0.00
10.394940,0.000000,0.00
10.456040,0.000000,0.00
10.511890,0.000000,0.00
10.564670,0.000000,0.00
10.620420,0.000000,0.00
10.678070,0.000000,0.00
10.740280,0.000000,0.00
10.794760,0.000000,0.00
10.847780,0.000000,0.00
10.903540,0.000000,0.00
10.958680,0.000000,0.00
11.011400,0.000000,0.00
11.064470,0.000000,0.00
11.120080,0.000000,0.00
11.170240,0.000000,0.00
11.228840,0.000000,0.00
11.286960,0.000000,0.00
11.341980,0.000000,0.00
11.395140,0.000000,0.00
11.453520,0.000000,0.00
11.513070,0.000000,0.00
11.564410,0.000000,0.00
11.614520,0.000000,0.00
11.670830,0.000000,0.00
11.726790,0.000000,0.00
11.778200,0.000000,0.00
11.830900,0.000000,0.00
11.887050,0.000000,0.00
11.997770,0.000000,0.00
12.053540,0.000000,0.00
12.106440,0.000000,0.00
12.162060,0.000000,0.00
12.214670,0.000000,0.00
12.270550,0.000000,0.00
12.322670,0.000000,0.00
12.378430,0.000000,0.00
12.431230,0.000000,0.00
12.487010,0.000000,0.00
12.594760,0.000000,0.00
12.645500,0.000000,0.00
12.747410,0.000000,0.00
12.803770,0.000000,0.00
12.861830,0.000000,0.00
12.914370,0.000000,0.00
12.970410,0.000000,0.00
13.028890,0.000000,0.00
13.089680,0.000000,0.00
13.145390,0.000000,0.00
13.203660,0.000000,0.00
13.312000,0.000000,0.00
13.362400,0.000000,0.00
13.470530,0.000000,0.00
13.524240,0.000000,0.00
13.578680,0.000000,0.00
13.640090,0.000000,0.00
13.694550,0.000000,0.00
13.749750,0.000000,0.00
13.861070,0.000000,0.00
13.911720,0.000000,0.00
13.962320,0.000000,0.00
14.012750,0.000000,0.00
14.072470,0.000000,0.00
14.133010,0.000000,0.00
14.187120,0.000000,0.00
14.239560,0.000000,0.00
14.294860,0.000000,0.00
14.346450,0.000000,0.00
14.396870,0.000000,0.00
14.448600,0.000000,0.00
14.504040,0.000000,0.00
14.615900,0.000000,0.00
14.670160,0.000000,0.00
14.728850,0.000000,0.00
14.783000,0.000000,0.00
14.841250,0.000000,0.00
14.894840,0.000000,0.00
14.945340,0.000000,0.00
15.003440,0.000000,0.00
15.103890,0.000000,0.00
15.156310,0.000000,0.00
15.211700,0.000000,0.00
15.272920,0.000000,0.00
15.328420,0.000000,0.00
15.439800,0.000000,0.00
15.495020,0.000000,0.00
15.645600,0.000000,0.00
15.745500,0.000000,0.00
15.805890,0.000000,0.00
15.856680,0.000000,0.00
15.911560,0.000000,0.00
