Timestamp,AverageLatency,MessageRate
0.200559,0.000000,0.00
0.252251,0.000000,0.00
0.310645,0.000000,0.00
0.418686,0.000000,0.00
0.477446,0.000000,0.00
0.534859,0.000000,0.00
0.593150,0.000000,0.00
0.701517,0.000000,0.00
0.752199,0.000000,0.00
0.809765,0.000000,0.00
0.910293,0.000000,0.00
0.968737,0.000000,0.00
1.027529,0.000000,0.00
1.085295,0.000000,0.00
1.143371,0.000000,0.00
1.193819,0.000000,0.00
1.252231,0.000000,0.00
1.310102,0.000000,0.00
1.369011,0.000000,0.00
1.423453,0.000000,0.00
1.476483,0.000000,0.00
1.534762,0.000000,0.00
1.584838,0.000000,0.00
1.634985,0.000000,0.00
1.685088,0.000000,0.00
1.735242,0.000000,0.00
1.793235,0.000000,0.00
1.893504,0.000000,0.00
1.951742,0.000000,0.00
2.052062,0.000000,0.00
2.110091,0.000000,0.00
2.168438,0.000000,0.00
2.268706,0.000000,0.00
2.326652,0.000000,0.00
2.377209,0.000000,0.00
2.435012,0.000000,0.00
2.493874,0.000000,0.00
2.551913,0.000000,0.00
2.659743,0.000000,0.00
2.718224,0.000000,0.00
2.776421,0.000000,0.00
2.835161,0.000000,0.00
2.893506,0.000000,0.00
3.001803,0.000000,0.00
3.063179,0.000000,0.00
3.118489,0.000000,0.00
3.175703,0.000000,0.00
3.227170,0.000000,0.00
3.284755,0.000000,0.00
3.334771,0.000000,0.00
3.393111,0.000000,0.00
3.451809,0.000000,0.00
3.509355,0.000000,0.00
3.609739,0.000000,0.00
3.718105,0.000000,0.00
3.776001,0.000000,0.00
3.826919,0.000000,0.00
3.884749,0.000000,0.00
3.941311,0.000000,0.00
3.992732,0.000000,0.00
4.093272,0.000000,0.00
4.152029,0.000000,0.00
4.209549,0.000000,0.00
4.318042,0.000000,0.00
4.376121,0.000000,0.00
4.426747,0.000000,0.00
4.485386,0.000000,0.00
4.543363,0.000000,0.00
4.601866,0.000000,0.00
4.659741,0.000000,0.00
4.718101,0.000000,0.00
4.776051,0.000000,0.00
4.835206,0.000000,0.00
4.892825,0.000000,0.00
4.993261,0.000000,0.00
5.051902,0.000000,0.00
5.109422,0.000000,0.00
5.209754,0.000000,0.00
5.317906,0.000000,0.00
5.375928,0.000000,0.00
5.435097,0.000000,0.00
5.492867,0.000000,0.00
5.551882,0.000000,0.00
5.609529,0.000000,0.00
5.718397,0.000000,0.00
5.776430,0.000000,0.00
5.834817,0.000000,0.00
5.893148,0.000000,0.00
5.951628,0.000000,0.00
6.009937,0.000000,0.00
6.068380,0.000000,0.00
6.126283,0.000000,0.00
6.184848,0.000000,0.00
6.234928,0.000000,0.00
6.293065,0.000000,0.00
6.343073,0.000000,0.00
6.401587,0.000000,0.00
6.459243,0.000000,0.00
6.518118,0.000000,0.00
6.576547,0.000000,0.00
6.634859,0.000000,0.00
6.692858,0.000000,0.00
6.751642,0.000000,0.00
6.809525,0.000000,0.00
6.868053,0.000000,0.00
6.976498,0.000000,0.00
7.035163,0.000000,0.00
7.093371,0.000000,0.00
7.154757,0.000000,0.00
7.210255,0.000000,0.00
7.268573,0.000000,0.00
7.325677,0.000000,0.00
7.375958,0.000000,0.00
7.426857,0.000000,0.00
7.484721,0.000000,0.00
7.535407,0.000000,0.00
7.593032,0.000000,0.00
7.693317,0.000000,0.00
7.751679,0.000000,0.00
7.859303,0.000000,0.00
7.918028,0.000000,0.00
7.976142,0.000000,0.00
8.027111,0.000000,0.00
8.084584,0.000000,0.00
8.135334,0.000000,0.00
8.193142,0.000000,0.00
8.293309,0.000000,0.00
8.393510,0.000000,0.00
8.451663,0.000000,0.00
8.501763,0.000000,0.00
8.559628,0.000000,0.00
8.618139,0.000000,0.00
8.676505,0.000000,0.00
8.734575,0.000000,0.00
8.793078,0.000000,0.00
8.854929,0.000000,0.00
8.910031,0.000000,0.00
9.018355,0.000000,0.00
9.076427,0.000000,0.00
9.134681,0.000000,0.00
9.184840,0.000000,0.00
9.235003,0.000000,0.00
9.293108,0.000000,0.00
9.393329,0.000000,0.00
9.451923,0.000000,0.00
9.559673,0.000000,0.00
9.618172,0.000000,0.00
9.676393,0.000000,0.00
9.734882,0.000000,0.00
9.793476,0.000000,0.00
9.851747,0.000000,0.00
9.902098,0.000000,0.00
9.955273,0.000000,0.00
10.009700,0.000000,0.00
10.118620,0.000000,0.00
10.176900,0.000000,0.00
10.234980,0.000000,0.00
10.293160,0.000000,0.00
10.393630,0.000000,0.00
10.451890,0.000000,0.00
10.509660,0.000000,0.00
10.610970,0.000000,0.00
10.669290,0.000000,0.00
10.727120,0.000000,0.00
10.777860,0.000000,0.00
10.835540,0.000000,0.00
10.886850,0.000000,0.00
10.943680,0.000000,0.00
11.002760,0.000000,0.00
11.059230,0.000000,0.00
11.118700,0.000000,0.00
11.169370,0.000000,0.00
11.226940,0.000000,0.00
11.285010,0.000000,0.00
11.342700,0.000000,0.00
11.393180,0.000000,0.00
11.501410,0.000000,0.00
11.555400,0.000000,0.00
11.609760,0.000000,0.00
11.718000,0.000000,0.00
11.776410,0.000000,0.00
11.834860,0.000000,0.00
11.893000,0.000000,0.00
12.001190,0.000000,0.00
12.051600,0.000000,0.00
12.109730,0.000000,0.00
12.217960,0.000000,0.00
12.276400,0.000000,0.00
12.334620,0.000000,0.00
12.393130,0.000000,0.00
12.451630,0.000000,0.00
12.501690,0.000000,0.00
12.559490,0.000000,0.00
12.618240,0.000000,0.00
12.676360,0.000000,0.00
12.734750,0.000000,0.00
12.793050,0.000000,0.00
12.893180,0.000000,0.00
13.001820,0.000000,0.00
13.059490,0.000000,0.00
13.117990,0.000000,0.00
13.175980,0.000000,0.00
13.234970,0.000000,0.00
13.292660,0.000000,0.00
13.342730,0.000000,0.00
13.393110,0.000000,0.00
13.451600,0.000000,0.00
13.509160,0.000000,0.00
13.617890,0.000000,0.00
13.675860,0.000000,0.00
13.726420,0.000000,0.00
13.835100,0.000000,0.00
13.892550,0.000000,0.00
13.993340,0.000000,0.00
14.051770,0.000000,0.00
14.109160,0.000000,0.00
14.217850,0.000000,0.00
14.275860,0.000000,0.00
14.326640,0.000000,0.00
14.384470,0.000000,0.00
14.434860,0.000000,0.00
14.492670,0.000000,0.00
14.593050,0.000000,0.00
14.651450,0.000000,0.00
14.759130,0.000000,0.00
14.818000,0.000000,0.00
14.876460,0.000000,0.00
14.934800,0.000000,0.00
14.992400,0.000000,0.00
15.093040,0.000000,0.00
15.151760,0.000000,0.00
15.209760,0.000000,0.00
15.267720,0.000000,0.00
15.318340,0.000000,0.00
