Timestamp,AverageLatency,MessageRate
0.229866,0.000000,0.00
0.336365,0.000000,0.00
0.394751,0.000000,0.00
0.453286,0.000000,0.00
0.511561,0.000000,0.00
0.563692,0.000000,0.00
0.614840,0.000000,0.00
0.674361,0.000000,0.00
0.731807,0.000000,0.00
0.783928,0.000000,0.00
0.868584,0.000000,0.00
1.026129,0.000000,0.00
1.079968,0.000000,0.00
1.135998,0.000000,0.00
1.187715,0.000000,0.00
1.238019,0.000000,0.00
1.288595,0.000000,0.00
1.345549,0.000000,0.00
1.398107,0.000000,0.00
1.454591,0.000000,0.00
1.504792,0.000000,0.00
1.560356,0.000000,0.00
1.614403,0.000000,0.00
1.670010,0.000000,0.00
1.728628,0.000000,0.00
1.836269,0.000000,0.00
1.888026,0.000000,0.00
1.944393,0.000000,0.00
1.994926,0.000000,0.00
2.053147,0.000000,0.00
2.111884,0.000000,0.00
2.169884,0.000000,0.00
2.270101,0.000000,0.00
2.328041,0.000000,0.00
2.378059,0.000000,0.00
2.436785,0.000000,0.00
2.494696,0.000000,0.00
2.594689,0.000000,0.00
2.652862,0.000000,0.00
2.702914,0.000000,0.00
2.761168,0.000000,0.00
2.819560,0.000000,0.00
2.878025,0.000000,0.00
2.936532,0.000000,0.00
2.994265,0.000000,0.00
3.053457,0.000000,0.00
3.111409,0.000000,0.00
3.211549,0.000000,0.00
3.319324,0.000000,0.00
3.377653,0.000000,0.00
3.436151,0.000000,0.00
3.495161,0.000000,0.00
3.602801,0.000000,0.00
3.661265,0.000000,0.00
3.719376,0.000000,0.00
3.769831,0.000000,0.00
3.877741,0.000000,0.00
3.928444,0.000000,0.00
3.985702,0.000000,0.00
4.035943,0.000000,0.00
4.094547,0.000000,0.00
4.194776,0.000000,0.00
4.302463,0.000000,0.00
4.352978,0.000000,0.00
4.460812,0.000000,0.00
4.511643,0.000000,0.00
4.620267,0.000000,0.00
4.677853,0.000000,0.00
4.728516,0.000000,0.00
4.779047,0.000000,0.00
4.836515,0.000000,0.00
4.890388,0.000000,0.00
4.944191,0.000000,0.00
4.995120,0.000000,0.00
5.048791,0.000000,0.00
5.105252,0.000000,0.00
5.163235,0.000000,0.00
5.219615,0.000000,0.00
5.270579,0.000000,0.00
5.371723,0.000000,0.00
5.421847,0.000000,0.00
5.479375,0.000000,0.00
5.538389,0.000000,0.00
5.589848,0.000000,0.00
5.647408,0.000000,0.00
5.704011,0.000000,0.00
5.763576,0.000000,0.00
5.821515,0.000000,0.00
5.872926,0.000000,0.00
5.930079,0.000000,0.00
5.985670,0.000000,0.00
6.036552,0.000000,0.00
6.087322,0.000000,0.00
6.188343,0.000000,0.00
6.244609,0.000000,0.00
6.295035,0.000000,0.00
6.353662,0.000000,0.00
6.413098,0.000000,0.00
6.470323,0.000000,0.00
6.528250,0.000000,0.00
6.585855,0.000000,0.00
6.636014,0.000000,0.00
6.694653,0.000000,0.00
6.794827,0.000000,0.00
6.852810,0.000000,0.00
6.960927,0.000000,0.00
7.011480,0.000000,0.00
7.069580,0.000000,0.00
7.177327,0.000000,0.00
7.236105,0.000000,0.00
7.294856,0.000000,0.00
7.352955,0.000000,0.00
7.480086,0.000000,0.00
7.545308,0.000000,0.00
7.602760,0.000000,0.00
7.661064,0.000000,0.00
7.719483,0.000000,0.00
7.777871,0.000000,0.00
7.836005,0.000000,0.00
7.894862,0.000000,0.00
8.003109,0.000000,0.00
8.061003,0.000000,0.00
8.119448,0.000000,0.00
8.177425,0.000000,0.00
8.252331,0.000000,0.00
8.303198,0.000000,0.00
8.358350,0.000000,0.00
8.417089,0.000000,0.00
8.528361,0.000000,0.00
8.622392,0.000000,0.00
8.678005,0.000000,0.00
8.729989,0.000000,0.00
8.787081,0.000000,0.00
8.844007,0.000000,0.00
8.968634,0.000000,0.00
9.019163,0.000000,0.00
9.070520,0.000000,0.00
9.183551,0.000000,0.00
9.236272,0.000000,0.00
9.286932,0.000000,0.00
9.343894,0.000000,0.00
9.397694,0.000000,0.00
9.452758,0.000000,0.00
9.502764,0.000000,0.00
9.561246,0.000000,0.00
9.619630,0.000000,0.00
9.677786,0.000000,0.00
9.736036,0.000000,0.00
9.794557,0.000000,0.00
9.847232,0.000000,0.00
9.902596,0.000000,0.00
9.954782,0.000000,0.00
10.011740,0.000000,0.00
10.119290,0.000000,0.00
10.169930,0.000000,0.00
10.227680,0.000000,0.00
10.289680,0.000000,0.00
10.346620,0.000000,0.00
10.402360,0.000000,0.00
