Timestamp,AverageLatency,MessageRate
0.092645,0.000000,0.00
0.143176,0.000000,0.00
0.243721,0.000000,0.00
0.294230,0.000000,0.00
0.351717,0.000000,0.00
0.402311,0.000000,0.00
0.502905,0.000000,0.00
0.560259,0.000000,0.00
0.610413,0.000000,0.00
0.668914,0.000000,0.00
0.727158,0.000000,0.00
0.784910,0.000000,0.00
0.892017,0.000000,0.00
0.943954,0.000000,0.00
1.001778,0.000000,0.00
1.059571,0.000000,0.00
1.112703,0.000000,0.00
1.168176,0.000000,0.00
1.276242,0.000000,0.00
1.326854,0.000000,0.00
1.384959,0.000000,0.00
1.485850,0.000000,0.00
1.537408,0.000000,0.00
1.593675,0.000000,0.00
1.646374,0.000000,0.00
1.697708,0.000000,0.00
1.751964,0.000000,0.00
1.803110,0.000000,0.00
1.860618,0.000000,0.00
1.920280,0.000000,0.00
1.976554,0.000000,0.00
2.027182,0.000000,0.00
2.085386,0.000000,0.00
2.135932,0.000000,0.00
2.188373,0.000000,0.00
2.244166,0.000000,0.00
2.302152,0.000000,0.00
2.360423,0.000000,0.00
2.417845,0.000000,0.00
2.477282,0.000000,0.00
2.534551,0.000000,0.00
2.592872,0.000000,0.00
2.653502,0.000000,0.00
2.709222,0.000000,0.00
2.759402,0.000000,0.00
2.817791,0.000000,0.00
2.868267,0.000000,0.00
2.918803,0.000000,0.00
2.975969,0.000000,0.00
3.026439,0.000000,0.00
3.126858,0.000000,0.00
3.234724,0.000000,0.00
3.292868,0.000000,0.00
3.351168,0.000000,0.00
3.401714,0.000000,0.00
3.459568,0.000000,0.00
3.517865,0.000000,0.00
3.571300,0.000000,0.00
3.626914,0.000000,0.00
3.684479,0.000000,0.00
3.784851,0.000000,0.00
3.843142,0.000000,0.00
3.951303,0.000000,0.00
4.009534,0.000000,0.00
5.059458,0.000000,0.00
5.119272,0.000000,0.00
5.176380,0.000000,0.00
5.234466,0.000000,0.00
5.284892,0.000000,0.00
5.385093,0.000000,0.00
5.442838,0.000000,0.00
5.543102,0.000000,0.00
5.651239,0.000000,0.00
5.701397,0.000000,0.00
5.754803,0.000000,0.00
5.809056,0.000000,0.00
5.859421,0.000000,0.00
5.909502,0.000000,0.00
5.968082,0.000000,0.00
6.032762,0.000000,0.00
6.085588,0.000000,0.00
6.135607,0.000000,0.00
6.190526,0.000000,0.00
6.242795,0.000000,0.00
6.345560,0.000000,0.00
6.401593,0.000000,0.00
6.504450,0.000000,0.00
6.559707,0.000000,0.00
6.612040,0.000000,0.00
6.668002,0.000000,0.00
6.725224,0.000000,0.00
6.775716,0.000000,0.00
6.826700,0.000000,0.00
6.885046,0.000000,0.00
6.942194,0.000000,0.00
6.992481,0.000000,0.00
7.043315,0.000000,0.00
7.151010,0.000000,0.00
7.201820,0.000000,0.00
7.252043,0.000000,0.00
7.309469,0.000000,0.00
7.416770,0.000000,0.00
7.467798,0.000000,0.00
7.575693,0.000000,0.00
7.629499,0.000000,0.00
7.684480,0.000000,0.00
7.734670,0.000000,0.00
7.792439,0.000000,0.00
7.842980,0.000000,0.00
7.951810,0.000000,0.00
8.009618,0.000000,0.00
8.062690,0.000000,0.00
8.117544,0.000000,0.00
8.176214,0.000000,0.00
8.226647,0.000000,0.00
8.284842,0.000000,0.00
8.343030,0.000000,0.00
8.400898,0.000000,0.00
8.451077,0.000000,0.00
8.502162,0.000000,0.00
8.552608,0.000000,0.00
8.610800,0.000000,0.00
