Timestamp,AverageLatency,MessageRate
0.095545,0.000000,0.00
0.161210,0.000000,0.00
0.211325,0.000000,0.00
0.269340,0.000000,0.00
0.327919,0.000000,0.00
0.461413,0.000000,0.00
0.601298,0.000000,0.00
0.709384,0.000000,0.00
0.818883,0.000000,0.00
0.944430,0.000000,0.00
0.994957,0.000000,0.00
1.102229,0.000000,0.00
1.153453,0.000000,0.00
1.212562,0.000000,0.00
1.263897,0.000000,0.00
1.319424,0.000000,0.00
1.371785,0.000000,0.00
1.461191,0.000000,0.00
1.568803,0.000000,0.00
1.619601,0.000000,0.00
1.669911,0.000000,0.00
1.727647,0.000000,0.00
1.827847,0.000000,0.00
1.935749,0.000000,0.00
1.986514,0.000000,0.00
2.044276,0.000000,0.00
2.094326,0.000000,0.00
2.152316,0.000000,0.00
2.202764,0.000000,0.00
2.330925,0.000000,0.00
2.384369,0.000000,0.00
2.436138,0.000000,0.00
2.493468,0.000000,0.00
2.545588,0.000000,0.00
2.662282,0.000000,0.00
2.715172,0.000000,0.00
2.771395,0.000000,0.00
2.827832,0.000000,0.00
2.878661,0.000000,0.00
2.936872,0.000000,0.00
3.025168,0.000000,0.00
3.077309,0.000000,0.00
3.129172,0.000000,0.00
3.238894,0.000000,0.00
3.290389,0.000000,0.00
3.357532,0.000000,0.00
3.467657,0.000000,0.00
3.519147,0.000000,0.00
3.650871,0.000000,0.00
3.747508,0.000000,0.00
3.832344,0.000000,0.00
3.886217,0.000000,0.00
3.936483,0.000000,0.00
3.993914,0.000000,0.00
4.052423,0.000000,0.00
4.110688,0.000000,0.00
4.161213,0.000000,0.00
4.269494,0.000000,0.00
4.322000,0.000000,0.00
4.378215,0.000000,0.00
4.435430,0.000000,0.00
4.488977,0.000000,0.00
4.543531,0.000000,0.00
4.615765,0.000000,0.00
4.679632,0.000000,0.00
4.785820,0.000000,0.00
4.836867,0.000000,0.00
4.895079,0.000000,0.00
4.952286,0.000000,0.00
5.003227,0.000000,0.00
5.105576,0.000000,0.00
5.161036,0.000000,0.00
5.218922,0.000000,0.00
5.269596,0.000000,0.00
5.327619,0.000000,0.00
5.435618,0.000000,0.00
5.494212,0.000000,0.00
5.552432,0.000000,0.00
5.610563,0.000000,0.00
5.669349,0.000000,0.00
5.769140,0.000000,0.00
5.827748,0.000000,0.00
