Timestamp,AverageLatency,MessageRate
0.104614,0.000000,0.00
0.157017,0.000000,0.00
0.213339,0.000000,0.00
0.272412,0.000000,0.00
0.323275,0.000000,0.00
0.471383,0.000000,0.00
0.626177,0.000000,0.00
0.739718,0.000000,0.00
0.851208,0.000000,0.00
0.960151,0.000000,0.00
1.013008,0.000000,0.00
1.064808,0.000000,0.00
1.121146,0.000000,0.00
1.171611,0.000000,0.00
1.271889,0.000000,0.00
1.380047,0.000000,0.00
1.446053,0.000000,0.00
1.496397,0.000000,0.00
1.554753,0.000000,0.00
1.613098,0.000000,0.00
1.671301,0.000000,0.00
1.721427,0.000000,0.00
1.779820,0.000000,0.00
1.837620,0.000000,0.00
1.896602,0.000000,0.00
1.954948,0.000000,0.00
2.013392,0.000000,0.00
2.121342,0.000000,0.00
2.179689,0.000000,0.00
2.237982,0.000000,0.00
2.296297,0.000000,0.00
2.346807,0.000000,0.00
2.404747,0.000000,0.00
2.455022,0.000000,0.00
2.513413,0.000000,0.00
2.571560,0.000000,0.00
2.629697,0.000000,0.00
2.679754,0.000000,0.00
2.738195,0.000000,0.00
2.796260,0.000000,0.00
2.854665,0.000000,0.00
2.904692,0.000000,0.00
2.962934,0.000000,0.00
3.021282,0.000000,0.00
3.079531,0.000000,0.00
3.138047,0.000000,0.00
3.196501,0.000000,0.00
3.254672,0.000000,0.00
3.313192,0.000000,0.00
3.413306,0.000000,0.00
3.471915,0.000000,0.00
3.529568,0.000000,0.00
3.580033,0.000000,0.00
3.637902,0.000000,0.00
3.696274,0.000000,0.00
3.754538,0.000000,0.00
3.804886,0.000000,0.00
3.862895,0.000000,0.00
3.921611,0.000000,0.00
3.979648,0.000000,0.00
4.037735,0.000000,0.00
4.096101,0.000000,0.00
4.146742,0.000000,0.00
4.254622,0.000000,0.00
4.304683,0.000000,0.00
4.354891,0.000000,0.00
4.413271,0.000000,0.00
4.471637,0.000000,0.00
4.579803,0.000000,0.00
4.637972,0.000000,0.00
4.696383,0.000000,0.00
4.754315,0.000000,0.00
4.804385,0.000000,0.00
4.854721,0.000000,0.00
4.913219,0.000000,0.00
5.020984,0.000000,0.00
5.071676,0.000000,0.00
5.179452,0.000000,0.00
5.237862,0.000000,0.00
5.296586,0.000000,0.00
5.354828,0.000000,0.00
5.413393,0.000000,0.00
5.471848,0.000000,0.00
5.529737,0.000000,0.00
5.579783,0.000000,0.00
5.637719,0.000000,0.00
5.696247,0.000000,0.00
5.754619,0.000000,0.00
5.813210,0.000000,0.00
5.921560,0.000000,0.00
5.979706,0.000000,0.00
6.037845,0.000000,0.00
6.096752,0.000000,0.00
6.154718,0.000000,0.00
6.213037,0.000000,0.00
6.321411,0.000000,0.00
6.379579,0.000000,0.00
6.438046,0.000000,0.00
6.495977,0.000000,0.00
6.546937,0.000000,0.00
6.604581,0.000000,0.00
6.662524,0.000000,0.00
6.713272,0.000000,0.00
6.771588,0.000000,0.00
6.874861,0.000000,0.00
6.929766,0.000000,0.00
7.030239,0.000000,0.00
7.137972,0.000000,0.00
7.196141,0.000000,0.00
7.254560,0.000000,0.00
7.304626,0.000000,0.00
7.362550,0.000000,0.00
7.413213,0.000000,0.00
7.471395,0.000000,0.00
7.579191,0.000000,0.00
7.629781,0.000000,0.00
7.737956,0.000000,0.00
7.796355,0.000000,0.00
7.854400,0.000000,0.00
7.904630,0.000000,0.00
7.954661,0.000000,0.00
8.013075,0.000000,0.00
8.121301,0.000000,0.00
8.179502,0.000000,0.00
8.237852,0.000000,0.00
8.296382,0.000000,0.00
8.354498,0.000000,0.00
8.413517,0.000000,0.00
8.471659,0.000000,0.00
8.579357,0.000000,0.00
8.637947,0.000000,0.00
8.696632,0.000000,0.00
8.754458,0.000000,0.00
8.813036,0.000000,0.00
8.913431,0.000000,0.00
8.971889,0.000000,0.00
9.029509,0.000000,0.00
9.137857,0.000000,0.00
9.196305,0.000000,0.00
9.254477,0.000000,0.00
9.313101,0.000000,0.00
9.371484,0.000000,0.00
9.479321,0.000000,0.00
9.537712,0.000000,0.00
9.596308,0.000000,0.00
9.654476,0.000000,0.00
9.704813,0.000000,0.00
9.762774,0.000000,0.00
9.821245,0.000000,0.00
9.879171,0.000000,0.00
9.929721,0.000000,0.00
9.988090,0.000000,0.00
10.096200,0.000000,0.00
10.154500,0.000000,0.00
10.213220,0.000000,0.00
10.271430,0.000000,0.00
10.379290,0.000000,0.00
10.438100,0.000000,0.00
10.496480,0.000000,0.00
10.554310,0.000000,0.00
10.604450,0.000000,0.00
10.662710,0.000000,0.00
10.713260,0.000000,0.00
10.821430,0.000000,0.00
10.879750,0.000000,0.00
10.937830,0.000000,0.00
10.996220,0.000000,0.00
11.054470,0.000000,0.00
11.113650,0.000000,0.00
11.171530,0.000000,0.00
11.279580,0.000000,0.00
11.337920,0.000000,0.00
11.396100,0.000000,0.00
11.454630,0.000000,0.00
11.513370,0.000000,0.00
11.571140,0.000000,0.00
11.621240,0.000000,0.00
11.679500,0.000000,0.00
11.740200,0.000000,0.00
11.795980,0.000000,0.00
11.846450,0.000000,0.00
11.954450,0.000000,0.00
12.013380,0.000000,0.00
12.071480,0.000000,0.00
12.179500,0.000000,0.00
12.237890,0.000000,0.00
12.296200,0.000000,0.00
12.346710,0.000000,0.00
12.454520,0.000000,0.00
12.513210,0.000000,0.00
12.571160,0.000000,0.00
12.621190,0.000000,0.00
12.679160,0.000000,0.00
12.729950,0.000000,0.00
12.788180,0.000000,0.00
12.896020,0.000000,0.00
12.946590,0.000000,0.00
13.054760,0.000000,0.00
13.113170,0.000000,0.00
13.221080,0.000000,0.00
13.279490,0.000000,0.00
13.337890,0.000000,0.00
13.396240,0.000000,0.00
13.454780,0.000000,0.00
13.513590,0.000000,0.00
13.571550,0.000000,0.00
13.671300,0.000000,0.00
13.729630,0.000000,0.00
13.788740,0.000000,0.00
13.895930,0.000000,0.00
13.946530,0.000000,0.00
14.054570,0.000000,0.00
14.113530,0.000000,0.00
14.171510,0.000000,0.00
14.279160,0.000000,0.00
14.329760,0.000000,0.00
14.437720,0.000000,0.00
14.496150,0.000000,0.00
14.546870,0.000000,0.00
14.604650,0.000000,0.00
14.662660,0.000000,0.00
14.713020,0.000000,0.00
14.771330,0.000000,0.00
14.879650,0.000000,0.00
14.937850,0.000000,0.00
14.995700,0.000000,0.00
15.046420,0.000000,0.00
15.104260,0.000000,0.00
15.154480,0.000000,0.00
15.212970,0.000000,0.00
15.271370,0.000000,0.00
15.379370,0.000000,0.00
15.438040,0.000000,0.00
15.496060,0.000000,0.00
15.546740,0.000000,0.00
15.604310,0.000000,0.00
15.654550,0.000000,0.00
15.712990,0.000000,0.00
15.813160,0.000000,0.00
15.871310,0.000000,0.00
15.979320,0.000000,0.00
16.037750,0.000000,0.00
16.095720,0.000000,0.00
16.146710,0.000000,0.00
16.204100,0.000000,0.00
16.254390,0.000000,0.00
16.313000,0.000000,0.00
16.371370,0.000000,0.00
16.421410,0.000000,0.00
16.479870,0.000000,0.00
16.537820,0.000000,0.00
16.596170,0.000000,0.00
16.654260,0.000000,0.00
16.712970,0.000000,0.00
16.771540,0.000000,0.00
16.829620,0.000000,0.00
16.937670,0.000000,0.00
16.988430,0.000000,0.00
17.045990,0.000000,0.00
17.096000,0.000000,0.00
17.146650,0.000000,0.00
17.204110,0.000000,0.00
17.254500,0.000000,0.00
17.313100,0.000000,0.00
17.421090,0.000000,0.00
17.479400,0.000000,0.00
17.537590,0.000000,0.00
17.595960,0.000000,0.00
17.654360,0.000000,0.00
17.712820,0.000000,0.00
17.813250,0.000000,0.00
17.871460,0.000000,0.00
17.929560,0.000000,0.00
17.979690,0.000000,0.00
18.037950,0.000000,0.00
18.095970,0.000000,0.00
18.154440,0.000000,0.00
18.213170,0.000000,0.00
18.271270,0.000000,0.00
18.379510,0.000000,0.00
18.437690,0.000000,0.00
18.488200,0.000000,0.00
18.546230,0.000000,0.00
18.654330,0.000000,0.00
18.712870,0.000000,0.00
18.821160,0.000000,0.00
18.872110,0.000000,0.00
18.929530,0.000000,0.00
19.037650,0.000000,0.00
19.096240,0.000000,0.00
19.154420,0.000000,0.00
19.212560,0.000000,0.00
19.312990,0.000000,0.00
19.421180,0.000000,0.00
19.479340,0.000000,0.00
19.537880,0.000000,0.00
19.595910,0.000000,0.00
19.654220,0.000000,0.00
19.704340,0.000000,0.00
19.762410,0.000000,0.00
19.813100,0.000000,0.00
19.871290,0.000000,0.00
19.971420,0.000000,0.00
20.029870,0.000000,0.00
20.088170,0.000000,0.00
20.195970,0.000000,0.00
20.254250,0.000000,0.00
20.312990,0.000000,0.00
20.421030,0.000000,0.00
20.479280,0.000000,0.00
20.537790,0.000000,0.00
20.595960,0.000000,0.00
20.654320,0.000000,0.00
20.712800,0.000000,0.00
20.821000,0.000000,0.00
20.871680,0.000000,0.00
20.929660,0.000000,0.00
20.988190,0.000000,0.00
21.046450,0.000000,0.00
21.104050,0.000000,0.00
21.154250,0.000000,0.00
21.204310,0.000000,0.00
21.262510,0.000000,0.00
21.320910,0.000000,0.00
21.379080,0.000000,0.00
21.437950,0.000000,0.00
21.495900,0.000000,0.00
21.554620,0.000000,0.00
21.612780,0.000000,0.00
21.713030,0.000000,0.00
21.821080,0.000000,0.00
21.879130,0.000000,0.00
21.937590,0.000000,0.00
21.996020,0.000000,0.00
22.048890,0.000000,0.00
22.104300,0.000000,0.00
22.162390,0.000000,0.00
22.221020,0.000000,0.00
22.279160,0.000000,0.00
22.337520,0.000000,0.00
22.387980,0.000000,0.00
22.495870,0.000000,0.00
22.554170,0.000000,0.00
22.604310,0.000000,0.00
22.654370,0.000000,0.00
22.712880,0.000000,0.00
22.813100,0.000000,0.00
22.871330,0.000000,0.00
22.929510,0.000000,0.00
23.037570,0.000000,0.00
23.095750,0.000000,0.00
23.146550,0.000000,0.00
23.204230,0.000000,0.00
23.262540,0.000000,0.00
23.320910,0.000000,0.00
23.379160,0.000000,0.00
23.429770,0.000000,0.00
23.537660,0.000000,0.00
23.595700,0.000000,0.00
23.654660,0.000000,0.00
23.713060,0.000000,0.00
23.820960,0.000000,0.00
23.879210,0.000000,0.00
23.937630,0.000000,0.00
23.996130,0.000000,0.00
24.054160,0.000000,0.00
24.112840,0.000000,0.00
24.171480,0.000000,0.00
24.229600,0.000000,0.00
24.337600,0.000000,0.00
24.395590,0.000000,0.00
24.446420,0.000000,0.00
24.554320,0.000000,0.00
24.613090,0.000000,0.00
24.671160,0.000000,0.00
24.779250,0.000000,0.00
24.837510,0.000000,0.00
24.888200,0.000000,0.00
24.996100,0.000000,0.00
25.054350,0.000000,0.00
25.113310,0.000000,0.00
25.171380,0.000000,0.00
25.229680,0.000000,0.00
25.337670,0.000000,0.00
25.395950,0.000000,0.00
25.454190,0.000000,0.00
25.507220,0.000000,0.00
25.562280,0.000000,0.00
25.620780,0.000000,0.00
25.679070,0.000000,0.00
25.737420,0.000000,0.00
25.795770,0.000000,0.00
25.854090,0.000000,0.00
25.912660,0.000000,0.00
25.971230,0.000000,0.00
26.079030,0.000000,0.00
26.129570,0.000000,0.00
26.229660,0.000000,0.00
26.287900,0.000000,0.00
26.346290,0.000000,0.00
26.454120,0.000000,0.00
26.512980,0.000000,0.00
26.571330,0.000000,0.00
26.629390,0.000000,0.00
26.737790,0.000000,0.00
26.795800,0.000000,0.00
26.846350,0.000000,0.00
26.954030,0.000000,0.00
27.012790,0.000000,0.00
27.071000,0.000000,0.00
27.179110,0.000000,0.00
27.237440,0.000000,0.00
27.295720,0.000000,0.00
27.354180,0.000000,0.00
27.404270,0.000000,0.00
27.462240,0.000000,0.00
27.520870,0.000000,0.00
27.571610,0.000000,0.00
27.629440,0.000000,0.00
27.737670,0.000000,0.00
27.795860,0.000000,0.00
27.853920,0.000000,0.00
27.912450,0.000000,0.00
28.020880,0.000000,0.00
28.071720,0.000000,0.00
28.129420,0.000000,0.00
28.237530,0.000000,0.00
28.295750,0.000000,0.00
28.354160,0.000000,0.00
28.404200,0.000000,0.00
28.462170,0.000000,0.00
28.512670,0.000000,0.00
28.612870,0.000000,0.00
28.720670,0.000000,0.00
28.771140,0.000000,0.00
28.829390,0.000000,0.00
28.937530,0.000000,0.00
28.995600,0.000000,0.00
29.054390,0.000000,0.00
29.156710,0.000000,0.00
29.212690,0.000000,0.00
29.320580,0.000000,0.00
29.371400,0.000000,0.00
29.429400,0.000000,0.00
29.529550,0.000000,0.00
29.637400,0.000000,0.00
29.695770,0.000000,0.00
29.754030,0.000000,0.00
29.808270,0.000000,0.00
29.862230,0.000000,0.00
29.920900,0.000000,0.00
29.979060,0.000000,0.00
30.037400,0.000000,0.00
30.095650,0.000000,0.00
30.154140,0.000000,0.00
30.212830,0.000000,0.00
30.271050,0.000000,0.00
30.371480,0.000000,0.00
30.471550,0.000000,0.00
30.529400,0.000000,0.00
30.637410,0.000000,0.00
30.695960,0.000000,0.00
30.753920,0.000000,0.00
30.803930,0.000000,0.00
30.853970,0.000000,0.00
30.912790,0.000000,0.00
30.965210,0.000000,0.00
31.021020,0.000000,0.00
31.079010,0.000000,0.00
31.129740,0.000000,0.00
31.187720,0.000000,0.00
31.295880,0.000000,0.00
31.346410,0.000000,0.00
31.403970,0.000000,0.00
31.454010,0.000000,0.00
31.512620,0.000000,0.00
31.620660,0.000000,0.00
31.671360,0.000000,0.00
31.729390,0.000000,0.00
31.837400,0.000000,0.00
31.895720,0.000000,0.00
31.954490,0.000000,0.00
32.012750,0.000000,0.00
32.071100,0.000000,0.00
32.174390,0.000000,0.00
32.229430,0.000000,0.00
32.337570,0.000000,0.00
32.395670,0.000000,0.00
32.453920,0.000000,0.00
32.512760,0.000000,0.00
32.570840,0.000000,0.00
32.679030,0.000000,0.00
32.737710,0.000000,0.00
32.795960,0.000000,0.00
32.853710,0.000000,0.00
32.903860,0.000000,0.00
32.954460,0.000000,0.00
33.012600,0.000000,0.00
33.121000,0.000000,0.00
33.178670,0.000000,0.00
33.229340,0.000000,0.00
33.337430,0.000000,0.00
33.395750,0.000000,0.00
33.449780,0.000000,0.00
33.503830,0.000000,0.00
33.562310,0.000000,0.00
33.620720,0.000000,0.00
33.679230,0.000000,0.00
33.737350,0.000000,0.00
33.788040,0.000000,0.00
33.845260,0.000000,0.00
33.895790,0.000000,0.00
33.946450,0.000000,0.00
34.003750,0.000000,0.00
34.053960,0.000000,0.00
34.112740,0.000000,0.00
34.171050,0.000000,0.00
34.278790,0.000000,0.00
34.337360,0.000000,0.00
34.395340,0.000000,0.00
34.446200,0.000000,0.00
34.554660,0.000000,0.00
34.612740,0.000000,0.00
34.671360,0.000000,0.00
34.778990,0.000000,0.00
34.837560,0.000000,0.00
34.895620,0.000000,0.00
34.953950,0.000000,0.00
35.012750,0.000000,0.00
35.120780,0.000000,0.00
35.178830,0.000000,0.00
35.229430,0.000000,0.00
35.337510,0.000000,0.00
35.395840,0.000000,0.00
35.453770,0.000000,0.00
35.512490,0.000000,0.00
35.620700,0.000000,0.00
35.679010,0.000000,0.00
35.737450,0.000000,0.00
35.795890,0.000000,0.00
35.854290,0.000000,0.00
35.962300,0.000000,0.00
36.020600,0.000000,0.00
36.078850,0.000000,0.00
36.137300,0.000000,0.00
36.195530,0.000000,0.00
36.246260,0.000000,0.00
36.303870,0.000000,0.00
36.354020,0.000000,0.00
36.412630,0.000000,0.00
36.471290,0.000000,0.00
36.529350,0.000000,0.00
36.587570,0.000000,0.00
36.695840,0.000000,0.00
36.754310,0.000000,0.00
36.854200,0.000000,0.00
36.912730,0.000000,0.00
37.020530,0.000000,0.00
37.078900,0.000000,0.00
37.137380,0.000000,0.00
37.195620,0.000000,0.00
37.254460,0.000000,0.00
37.312800,0.000000,0.00
37.420740,0.000000,0.00
37.478720,0.000000,0.00
37.537090,0.000000,0.00
37.587720,0.000000,0.00
37.695860,0.000000,0.00
37.754000,0.000000,0.00
37.853860,0.000000,0.00
37.903910,0.000000,0.00
37.962300,0.000000,0.00
38.020810,0.000000,0.00
38.078830,0.000000,0.00
38.129410,0.000000,0.00
38.187600,0.000000,0.00
38.287940,0.000000,0.00
38.395510,0.000000,0.00
38.446270,0.000000,0.00
38.503480,0.000000,0.00
38.554130,0.000000,0.00
38.662030,0.000000,0.00
38.712580,0.000000,0.00
38.771100,0.000000,0.00
38.829280,0.000000,0.00
38.937270,0.000000,0.00
38.995610,0.000000,0.00
39.054290,0.000000,0.00
39.112480,0.000000,0.00
39.220510,0.000000,0.00
39.278870,0.000000,0.00
39.337300,0.000000,0.00
39.395770,0.000000,0.00
