TaskTime,BoxRotation,RotationError,BoxPosX,BoxPosY,BoxPosZ,BoxAngVelX,BoxAngVelY,BoxAngVelZ,Robot1PosX,Robot1PosY,Robot1PosZ,Robot2PosX,Robot2PosY,Robot2PosZ,Robot1Speed,Robot2Speed,RobotDistanceDiff,HapticPosX,HapticPosY,HapticPosZ,HapticForceX,HapticForceY,HapticForceZ,ForceMagnitude,IsInContact,ContactType,ContactDuration,Phase,CumulativeError,StabilityMetric
0.2772818,-2.624207,2.624207,-0.1171574,0.1005379,0.9793781,-0.6582759,0.1298802,-0.002508664,0.6756757,0.005255379,0.7200303,-0.7187169,0.005617708,0.6554108,0.05491101,0.1152431,1.395889,-0.1167971,0.1005365,0.9652181,-0.009971635,-0.01099114,0.1979267,0.1984823,1,box,0.2772818,stable_contact,0.270888,0.02713769
0.3016634,-2.564972,2.564972,-0.1169584,0.1004237,0.9811364,-0.5603353,0.1217989,0.000524132,0.6755451,0.005146615,0.7211939,-0.718913,0.005599439,0.6577774,0.05590003,0.1221054,1.395899,-0.1168901,0.1005223,0.9668921,-0.009538237,-0.01221453,0.190892,0.1915201,1,box,0.3016634,stable_contact,0.289692,0.02627693
0.3270235,-2.42749,2.42749,-0.1165954,0.1004874,0.9850314,-0.5722963,0.1433857,-0.004828868,0.675359,0.004847743,0.7229083,-0.7193657,0.005293198,0.663225,0.05709807,0.1375841,1.396001,-0.1169483,0.1005095,0.9686364,-0.009295874,-0.0118811,0.1951471,0.1957293,1,box,0.3270235,stable_contact,0.3070724,0.02631596
0.3526001,-2.310669,2.310669,-0.1164843,0.1004567,0.9874042,-0.618435,0.1538447,-0.005037365,0.6752853,0.004734665,0.7235271,-0.7196044,0.004953511,0.6662219,0.04872717,0.147887,1.396066,-0.1169697,0.1004999,0.9704741,-0.009080612,-0.01209543,0.1947083,0.1952948,1,box,0.3526001,stable_contact,0.3232305,0.02594801
0.3775969,-2.292938,2.292938,-0.1164374,0.1004246,0.9888459,-0.3987606,0.1117833,-0.003400262,0.6751493,0.004626766,0.7245826,-0.7198169,0.004801005,0.6689994,0.04055784,0.131906,1.396073,-0.1169594,0.1004921,0.9723958,-0.009308132,-0.01320587,0.2044258,0.2050633,1,box,0.3775969,stable_contact,0.3389881,0.0268756
0.4029627,-2.198181,2.198181,-0.1166504,0.1004297,0.9918242,-0.6809509,0.09990819,-0.003282517,0.6749314,0.00448551,0.7262392,-0.7201111,0.005112141,0.6728591,0.0420649,0.09948874,1.396063,-0.1169266,0.1004845,0.9745003,-0.007898334,-0.01003369,0.1864843,0.1869209,1,box,0.4029627,stable_contact,0.3537436,0.02479815
0.4279985,-2.169373,2.169373,-0.1166984,0.100464,0.9932278,-0.6319115,0.1085268,-0.003228462,0.6748048,0.004470184,0.7272178,-0.7202621,0.005312316,0.6748261,0.0490354,0.1021558,1.396051,-0.1168922,0.1004786,0.9764289,-0.007052172,-0.01079562,0.1676878,0.1681829,1,box,0.4279985,stable_contact,0.3680399,0.02284433
0.4516373,-2.103882,2.103882,-0.1167179,0.1005413,0.9949909,-0.7219267,0.1269414,-0.001036197,0.6746957,0.004473522,0.7281811,-0.7204182,0.005463466,0.6768066,0.05024059,0.1061443,1.39606,-0.1168621,0.100474,0.9782943,-0.005822122,-0.009894102,0.1399267,0.1403968,1,box,0.4516373,stable_contact,0.3816012,0.0198838
0.4764433,-2.071442,2.071442,-0.1167265,0.1006017,0.9965411,-0.709181,0.1356724,-0.001571171,0.6745976,0.004591711,0.7290903,-0.720591,0.005577825,0.6790323,0.04877031,0.1129826,1.396087,-0.1168351,0.1004735,0.9803232,-0.005161731,-0.007841026,0.1275779,0.1279228,1,box,0.4764433,stable_contact,0.3947007,0.01854628
0.5015087,-2.005432,2.005432,-0.116695,0.1005006,0.9982931,-0.7700621,0.1482193,0.001687218,0.674508,0.004713342,0.7299393,-0.7207705,0.005625427,0.6813765,0.04574104,0.1198157,1.396124,-0.1168131,0.1004775,0.982329,-0.004247154,-0.00730498,0.1062471,0.1065826,1,box,0.5015087,stable_contact,0.407091,0.0162289
0.5268202,-1.91745,1.91745,-0.1165427,0.1005401,1.001835,-0.7953612,0.1616523,0.00107165,0.6742791,0.005026817,0.7319807,-0.7211285,0.005442642,0.6864829,0.06079245,0.1261507,1.396149,-0.116793,0.1004816,0.9843972,-0.002348203,-0.004494074,0.06126964,0.0614791,1,box,0.5268202,stable_contact,0.4186204,0.01147416
0.5516872,-1.863068,1.863068,-0.1164356,0.1005094,1.003829,-0.7972042,0.1656141,0.004461471,0.6741412,0.005186342,0.7332385,-0.7213027,0.00519821,0.6891699,0.06650954,0.1287321,1.39614,-0.1167716,0.100486,0.9863943,-0.001797038,-0.00336134,0.04828899,0.04843918,1,box,0.5516872,stable_contact,0.4295632,0.01001911
0.5768042,-1.834015,1.834015,-0.1163389,0.1005419,1.005663,-0.7125134,0.1486497,0.005940157,0.6739991,0.005323507,0.7345331,-0.7215323,0.00484129,0.6919444,0.07117836,0.1315249,1.396181,-0.1167429,0.1004903,0.9884543,-0.001611458,-0.003479628,0.04385268,0.04402002,1,box,0.5768042,stable_contact,0.440123,0.009496488
0.6014919,-1.806335,1.806335,-0.116368,0.1006231,1.007219,-0.5256177,0.08573683,0.01619621,0.6738614,0.005423985,0.7358348,-0.7216915,0.004625723,0.6942468,0.06682797,0.1118644,1.396173,-0.1167065,0.1004962,0.9905789,-0.001509235,-0.003398585,0.04223581,0.0423992,1,box,0.6014919,stable_contact,0.4503186,0.009257519
0.6267605,-1.738434,1.738434,-0.1157319,0.1005333,1.009644,-0.3183261,0.04133712,0.02416816,0.6736422,0.005531803,0.7379366,-0.7218994,0.004520878,0.6976949,0.05563099,0.0802943,1.396122,-0.1166675,0.1005048,0.9926692,-0.002438457,-0.006757162,0.07103191,0.07139424,1,box,0.6267605,stable_contact,0.4598602,0.01196841
0.6513939,-1.691254,1.691254,-0.1152702,0.1005556,1.010733,-0.4584555,0.03452509,0.01772296,0.6735671,0.005553856,0.7387056,-0.7219999,0.004579887,0.6989271,0.04734095,0.06654935,1.396134,-0.1166089,0.1005121,0.9947717,-0.002707843,-0.0078929,0.07996466,0.08039887,1,box,0.6513939,stable_contact,0.4689146,0.01273781
0.6764402,-1.668793,1.668793,-0.1142524,0.1005915,1.011962,-0.47252,0.04298063,0.02648757,0.67348,0.005574942,0.7396801,-0.7221107,0.004741013,0.7000864,0.04999525,0.06262883,1.396153,-0.1165115,0.1005184,0.99677,-0.002847605,-0.009565598,0.08507546,0.08565888,1,box,0.6764402,stable_contact,0.4776728,0.01320142
0.7016945,-1.652802,1.652802,-0.1152504,0.1006315,1.012601,-0.6769642,0.04971071,0.03459369,0.6733923,0.005619951,0.7406182,-0.7222103,0.004845709,0.7011523,0.04994057,0.05470983,1.396161,-0.1163616,0.1005261,0.9987651,-0.002453881,-0.008959195,0.07499564,0.07556874,1,box,0.7016945,stable_contact,0.4861883,0.01214799
0.7264528,-1.593567,1.593567,-0.1161239,0.1005909,1.014589,-1.070834,0.04323406,0.06198511,0.6731626,0.005572386,0.7429963,-0.7223638,0.005114459,0.7033265,0.05614836,0.05920778,1.39609,-0.1162147,0.1005347,1.000639,-0.002276974,-0.008587795,0.0721743,0.07271908,1,box,0.7264528,stable_contact,0.494155,0.01169848
0.7518167,-1.568726,1.568726,-0.1164105,0.1006116,1.01594,-1.094691,-0.04540946,0.0590967,0.6730737,0.005531788,0.7438902,-0.7224521,0.00523673,0.7046245,0.06039288,0.07094546,1.396078,-0.116101,0.1005417,1.002429,-0.002177261,-0.009348102,0.06960767,0.07026631,1,box,0.7518167,stable_contact,0.5018305,0.0113842
0.7768116,-1.547272,1.547272,-0.1164602,0.1007294,1.017297,-0.845758,-0.03674113,0.0723413,0.6729517,0.005491048,0.7451201,-0.7225488,0.005369544,0.7059573,0.06111909,0.07122006,1.39605,-0.1160436,0.1005497,1.004179,-0.002163917,-0.009511863,0.06972464,0.07040372,1,box,0.7768116,stable_contact,0.509245,0.01133835
0.8016405,-1.514099,1.514099,-0.1171732,0.1008016,1.018864,-1.468392,-0.04914102,0.03558808,0.6728371,0.005423173,0.7463144,-0.7226518,0.005450554,0.7073524,0.06557689,0.07495461,1.396033,-0.1160374,0.1005631,1.005894,-0.001710517,-0.00792585,0.05648506,0.05706406,1,box,0.8016405,stable_contact,0.5163214,0.009912238
0.8266039,-1.533722,1.533722,-0.1160306,0.1006325,1.021979,-1.659539,0.0355985,0.02489135,0.6724792,0.00502076,0.7499847,-0.7229013,0.005535603,0.7108289,0.08019457,0.08718464,1.39593,-0.1160751,0.1005807,1.00757,-0.001250916,-0.005679524,0.04239927,0.04279626,1,box,0.8266039,stable_contact,0.5234361,0.008539964
0.851634,-1.541718,1.541718,-0.1151541,0.1006741,1.024,-1.581109,0.04517438,0.02879003,0.6723493,0.004809968,0.751366,-0.7230427,0.005542517,0.7127875,0.06938273,0.09913599,1.395925,-0.1160987,0.1005948,1.009268,-0.001073723,-0.004926279,0.03709477,0.03743585,1,box,0.851634,stable_contact,0.5305075,0.008026134
0.8766489,-1.513672,1.513672,-0.1145884,0.100536,1.025823,-1.959237,0.1071839,-0.002134603,0.6722337,0.004717395,0.7526945,-0.7231891,0.005453944,0.7148491,0.06787166,0.1016842,1.395936,-0.1160738,0.1006062,1.01099,-0.001259789,-0.005247145,0.04227668,0.04261968,1,box,0.8766489,stable_contact,0.537288,0.008466612
0.9016218,-1.447357,1.447357,-0.1141447,0.1005617,1.027951,-1.918619,0.1002788,0.000755626,0.6721165,0.004678294,0.7541347,-0.7233363,0.005304582,0.7172107,0.07024903,0.1180091,1.395941,-0.115986,0.1006114,1.012779,-0.001012854,-0.004193477,0.03459741,0.03486534,1,box,0.9016218,stable_contact,0.5435213,0.00750697
0.9263964,-1.376831,1.376831,-0.1133321,0.1005764,1.032066,-1.941123,0.07983889,0.001861188,0.6718615,0.004632339,0.7573199,-0.723619,0.005164757,0.7217537,0.08283164,0.1110432,1.395934,-0.1158385,0.1006133,1.014639,-0.0006718574,-0.002693273,0.02321733,0.02338267,1,box,0.9263964,stable_contact,0.5491901,0.006162798
0.9515066,-1.392822,1.392822,-0.112632,0.1006678,1.034093,-1.652755,0.07590488,0.002691361,0.6718166,0.004712097,0.7580323,-0.7237553,0.005166329,0.7241315,0.08448662,0.1182538,1.395984,-0.1156355,0.1006146,1.016571,-0.0007494166,-0.002956771,0.02693586,0.02710802,1,box,0.9515066,stable_contact,0.5548903,0.006579752
0.9768095,-1.282806,1.282806,-0.1125819,0.1006405,1.036055,-1.418827,0.1176741,-0.002607309,0.671752,0.004808851,0.7592781,-0.7238803,0.005202368,0.7264849,0.06786441,0.1223721,1.396018,-0.1153627,0.1006173,1.018649,-0.0007906703,-0.003329565,0.02917297,0.02937301,1,box,0.9768095,stable_contact,0.5597757,0.006500652
1.00246,-1.323944,1.323944,-0.1116719,0.1005686,1.038466,-1.356904,0.04607014,0.01013653,0.671664,0.00495331,0.7604584,-0.724021,0.005048089,0.7289857,0.06838768,0.1265806,1.39604,-0.1150616,0.1006192,1.020691,-0.000700096,-0.002785741,0.02628409,0.02644058,1,box,1.00246,stable_contact,0.5648701,0.00632168
1.027143,-1.240814,1.240814,-0.1108,0.10064,1.042225,-1.23152,0.07082164,0.002799607,0.6714951,0.005156919,0.7633724,-0.7242362,0.005194902,0.7332426,0.07745855,0.1124256,1.396057,-0.1147083,0.1006183,1.022841,-0.0005379128,-0.001854355,0.02147033,0.02155697,1,box,1.027143,stable_contact,0.5693465,0.005602403
1.052195,-1.159851,1.159851,-0.1100575,0.1005494,1.04465,-1.049421,0.08293141,0.002863984,0.6714663,0.005188502,0.7649902,-0.7243323,0.005230799,0.7354172,0.08532616,0.1154357,1.396112,-0.1143074,0.1006172,1.025091,-0.0006980291,-0.002021847,0.02711263,0.02719688,1,box,1.052195,stable_contact,0.5732315,0.005941496
1.077165,-1.196014,1.196014,-0.1094471,0.1005343,1.046512,-1.02808,0.04951239,-0.002082065,0.6711764,0.005176723,0.7667096,-0.7244372,0.005242921,0.7377861,0.08870002,0.1209273,1.395913,-0.1138755,0.1006142,1.027321,-0.0006228872,-0.001991982,0.02507286,0.02515958,1,box,1.077165,stable_contact,0.5773019,0.00583822
1.102083,-1.12915,1.12915,-0.1089792,0.1005354,1.04867,-1.119339,0.06927709,-0.004823532,0.6709452,0.005145386,0.7684844,-0.7245055,0.005162768,0.7401203,0.08996446,0.1199211,1.395739,-0.1133907,0.1006085,1.029655,-0.0005291501,-0.001630297,0.02173349,0.02180098,1,box,1.102083,stable_contact,0.5808854,0.005316627
1.12752,-1.134033,1.134033,-0.1075888,0.1004396,1.053145,-0.9210348,0.02726766,-0.0005293,0.6705186,0.00492087,0.7722386,-0.7247159,0.005243093,0.7450635,0.09496789,0.1204613,1.395499,-0.112872,0.1006013,1.032022,-0.0005001303,-0.001467908,0.02119786,0.02125451,1,box,1.12752,stable_contact,0.5844541,0.005275543
1.152268,-1.103912,1.103912,-0.1072041,0.1004754,1.055118,-0.8870323,0.04671447,0.007970689,0.6704127,0.004891224,0.7739632,-0.7247875,0.005450062,0.7473942,0.08048364,0.1222516,1.395453,-0.1123105,0.100591,1.034449,-0.0006902399,-0.001892511,0.03072028,0.03078625,1,box,1.152268,stable_contact,0.5877839,0.006145048
1.17722,-1.014099,1.014099,-0.1068604,0.1003975,1.057119,-0.9960474,0.0790339,0.008321077,0.6703265,0.004984871,0.7753432,-0.7248493,0.005563624,0.7497056,0.07759067,0.1220743,1.395411,-0.1117324,0.1005788,1.03688,-0.0007367729,-0.001737247,0.03312946,0.03318315,1,box,1.17722,stable_contact,0.5904993,0.006135257
1.201897,-1.028534,1.028534,-0.1065457,0.1004382,1.05891,-0.9702142,0.05135165,0.009910406,0.6702458,0.005104959,0.7767836,-0.7249784,0.005589291,0.7523991,0.07376622,0.1292851,1.395437,-0.1111341,0.1005635,1.039383,-0.0006192892,-0.001491521,0.02746211,0.02750955,1,box,1.201897,stable_contact,0.5932717,0.005607994
1.226678,-0.9009705,0.9009705,-0.1051768,0.1005277,1.063622,-0.9925607,0.08793153,0.003942833,0.6700793,0.005362153,0.7799989,-0.7252166,0.005346321,0.7576715,0.09015276,0.1351105,1.395474,-0.1105464,0.1005486,1.041854,-4.857179E-05,-0.0001372084,0.002365533,0.002370007,0,,0,initialization,0.5952069,0.002739696
1.247567,-0.8925476,0.8925476,-0.1045821,0.1004702,1.065762,-1.099456,0.0878033,0.005785494,0.6699845,0.00542666,0.7818944,-0.7253466,0.005086116,0.7607874,0.09657402,0.1455152,1.395491,-0.1101504,0.1005405,1.043511,0,0,0,0,0,,0,initialization,0.5970653,0.002479299
1.268327,-0.8583679,0.8583679,-0.1040772,0.1005458,1.068144,-1.036998,0.08380797,0.006786861,0.6698982,0.00544934,0.7838851,-0.7254964,0.004765078,0.7636305,0.1024628,0.1378108,1.395542,-0.1095381,0.1005305,1.046034,0,0,0,0,0,,0,initialization,0.5986882,0.002384355
1.293645,-0.854248,0.854248,-0.103031,0.1004502,1.070939,-1.189162,0.05640554,0.00835504,0.6698039,0.005452543,0.786112,-0.7256411,0.004656658,0.7661376,0.1140289,0.1291446,1.395588,-0.1088911,0.100523,1.048669,0,0,0,0,0,,0,initialization,0.6002658,0.002372911
1.318509,-0.8789978,0.8789978,-0.1024664,0.1005358,1.073209,-1.036322,0.04334608,0.004632688,0.6697022,0.005310126,0.7886065,-0.7257811,0.004660159,0.7686515,0.1246238,0.1211535,1.395626,-0.1082282,0.1005161,1.051304,0,0,0,0,0,,0,initialization,0.6019758,0.002441661
1.343393,-0.9008789,0.9008789,-0.1014383,0.100515,1.078005,-0.9588242,-0.003732213,-0.001050826,0.6694848,0.004753701,0.7938168,-0.7258861,0.005096458,0.772787,0.1236384,0.1112933,1.39553,-0.1075532,0.1005127,1.053946,0,0,0,0,0,,0,initialization,0.6037984,0.002502441
1.368449,-0.8952026,0.8952026,-0.101308,0.1005836,1.079761,-0.6048081,-0.001627477,0.009777151,0.6693949,0.004546337,0.796345,-0.7259365,0.005350679,0.7748109,0.1216332,0.1058747,1.395498,-0.1068562,0.1005122,1.056674,0,0,0,0,0,,0,initialization,0.6055645,0.002486674
1.393106,-0.907135,0.907135,-0.1003988,0.1005995,1.081938,-0.553061,0.03680697,0.0004533995,0.6693211,0.004436389,0.7985982,-0.7259855,0.005497336,0.7767457,0.1108483,0.1024693,1.395478,-0.1061581,0.1005138,1.059441,0,0,0,0,0,,0,initialization,0.6073812,0.002519819
1.418612,-0.9084167,0.9084167,-0.09929451,0.1008737,1.084287,-0.1628101,0.03785938,0.004113778,0.6692748,0.004499637,0.8004021,-0.7260283,0.005595997,0.778796,0.09551878,0.1093281,1.395471,-0.1054431,0.1005199,1.062265,0,0,0,0,0,,0,initialization,0.6091838,0.00252338
1.443181,-0.8345947,0.8345947,-0.09828647,0.1015228,1.088965,0.06813242,0.03914167,0.003082682,0.6692051,0.004999161,0.8034824,-0.7261124,0.005652785,0.7836848,0.08873472,0.1289493,1.395458,-0.1047374,0.1005431,1.064976,0,0,0,0,0,,0,initialization,0.6105255,0.002318319
1.468086,-0.7983704,0.7983704,-0.09768141,0.1020725,1.091394,0.1244195,0.03025583,0.008294157,0.6691609,0.005237974,0.8053439,-0.7261627,0.005494893,0.7864679,0.1003354,0.1366301,1.395451,-0.1040066,0.1005993,1.067753,0,0,0,0,0,,0,initialization,0.611637,0.002217695
1.492956,-0.789978,0.789978,-0.09666904,0.1021828,1.093816,0.08339946,0.04045555,0.006298198,0.669109,0.005427964,0.8074855,-0.726213,0.005244799,0.7892817,0.1064908,0.1372671,1.395441,-0.1032594,0.1006939,1.070564,0,0,0,0,0,,0,initialization,0.612686,0.002194383
1.518054,-0.7492676,0.7492676,-0.09578946,0.1021759,1.096588,0.06240437,0.05058249,0.00520547,0.6690614,0.005578056,0.8093709,-0.7262641,0.00497058,0.7925377,0.1084276,0.1486678,1.395427,-0.1025033,0.1008208,1.073345,0,0,0,0,0,,0,initialization,0.6134848,0.002081299
1.542976,-0.7504272,0.7504272,-0.09385086,0.1028114,1.101848,0.2006016,0.009232095,0.008991917,0.6689843,0.005646057,0.8139612,-0.7263345,0.004396081,0.797587,0.117371,0.1089588,1.395415,-0.1016984,0.1009675,1.076215,0,0,0,0,0,,0,initialization,0.6142809,0.00208452
1.568168,-0.7545776,0.7545776,-0.09348878,0.1030497,1.10408,-0.01520872,-0.007470115,0.004260592,0.6689405,0.005545087,0.8164546,-0.72636,0.004605994,0.7993903,0.1194288,0.0980523,1.395405,-0.1008477,0.101134,1.079133,0,0,0,0,0,,0,initialization,0.6150919,0.002096049
1.59304,-0.7985535,0.7985535,-0.09324125,0.1030995,1.106175,-0.0631048,-0.01339307,0.003605343,0.6688519,0.005332977,0.8191854,-0.726378,0.004913867,0.8012518,0.129601,0.1008071,1.395345,-0.09997815,0.1013237,1.082083,0,0,0,0,0,,0,initialization,0.6161463,0.002218204
1.618505,-0.812561,0.812561,-0.09268296,0.1029072,1.108883,0.02521464,-0.02482394,0.004582265,0.6687727,0.005060978,0.8223859,-0.726399,0.005148724,0.8028885,0.1428038,0.09919436,1.395308,-0.09912246,0.1015243,1.085036,0,0,0,0,0,,0,initialization,0.6172687,0.002257114
1.643032,-0.8516541,0.8516541,-0.09194508,0.1026458,1.113582,0.01505681,-0.02493309,0.003109594,0.668583,0.004607923,0.8283682,-0.7264271,0.005524464,0.8064923,0.1391519,0.1002773,1.395182,-0.09828578,0.1017149,1.088008,0,0,0,0,0,,0,initialization,0.6186004,0.002365706
1.668916,-0.8667908,0.8667908,-0.09178112,0.1028162,1.115486,0.03669951,-0.005578736,0.004816442,0.6685377,0.004814677,0.8304942,-0.7264544,0.005622588,0.8087603,0.1132367,0.1090109,1.395162,-0.09748867,0.1018775,1.090959,0,0,0,0,0,,0,initialization,0.6200026,0.002407752
1.69309,-0.867157,0.867157,-0.09141985,0.1031679,1.11795,-0.01562345,0.004148177,0.002445858,0.6685132,0.005088069,0.8321112,-0.7264764,0.005660698,0.8109264,0.1047664,0.1118207,1.395151,-0.09672081,0.1020208,1.093941,0,0,0,0,0,,0,initialization,0.6213911,0.002408769
1.718774,-0.8270874,0.8270874,-0.09110705,0.1032583,1.120387,-0.002206946,0.01502795,0.00240598,0.6684843,0.005297974,0.8339748,-0.7265146,0.00563442,0.813372,0.1021792,0.1231686,1.395151,-0.09599601,0.1021612,1.096918,0,0,0,0,0,,0,initialization,0.6225403,0.002297465
1.743151,-0.7468262,0.7468262,-0.09059509,0.1030932,1.125211,0.02804686,0.03659536,0.003167656,0.6684219,0.005563408,0.8377529,-0.7266051,0.005258448,0.8193445,0.1001406,0.1438041,1.395148,-0.09532289,0.1022945,1.099849,0,0,0,0,0,,0,initialization,0.6232308,0.002074517
1.768461,-0.7461853,0.7461853,-0.09036164,0.10288,1.127995,-0.0283557,0.03656378,0.000982783,0.6683885,0.005606674,0.8396358,-0.7266572,0.004893705,0.8226863,0.1002625,0.1522973,1.395149,-0.09468988,0.1024119,1.102798,0,0,0,0,0,,0,initialization,0.6239101,0.002072737
1.793267,-0.6722412,0.6722412,-0.09027097,0.1028446,1.130304,-0.0245736,0.02694638,0.0006095225,0.6683524,0.005600356,0.8417734,-0.7267194,0.0045745,0.8254725,0.1053919,0.1414588,1.395167,-0.09409159,0.1025121,1.105802,0,0,0,0,0,,0,initialization,0.6241756,0.001867337
1.818319,-0.7592773,0.7592773,-0.09004017,0.1027701,1.13262,0.05299471,0.006988084,0.002128516,0.6683143,0.005538836,0.843755,-0.7267442,0.004768759,0.8280026,0.1056602,0.1196772,1.395148,-0.09354833,0.1025881,1.108775,0,0,0,0,0,,0,initialization,0.6249139,0.002109104
1.843382,-0.7566528,0.7566528,-0.08971376,0.1029387,1.136988,-0.009434216,-0.01349638,0.001753041,0.668227,0.005122632,0.8487535,-0.7267705,0.005256668,0.8319615,0.1167605,0.1109135,1.395099,-0.09304687,0.1026445,1.111749,0,0,0,0,0,,0,initialization,0.6256298,0.002101813
1.86806,-0.6959229,0.6959229,-0.08949324,0.1027761,1.139448,-0.03382667,-0.005131275,0.00030859,0.6681709,0.004977085,0.8513533,-0.7267824,0.005439691,0.8338921,0.1194709,0.1104537,1.395063,-0.09258038,0.1026904,1.114752,0,0,0,0,0,,0,initialization,0.6260098,0.001933119
1.893317,-0.7460327,0.7460327,-0.08937147,0.1027935,1.141575,-0.03152172,0.002511262,0.002033626,0.6681181,0.004953332,0.8535919,-0.726795,0.005585484,0.8362833,0.1127822,0.1180134,1.395021,-0.09215309,0.102726,1.117718,0,0,0,0,0,,0,initialization,0.6266551,0.002072313
1.918449,-0.6737976,0.6737976,-0.08920348,0.1028626,1.143806,0.02501727,0.01708642,0.001368955,0.6680612,0.004872389,0.8562881,-0.7268074,0.005649902,0.8385814,0.1165178,0.1218386,1.394981,-0.09176052,0.1027508,1.120655,0,0,0,0,0,,0,initialization,0.6269072,0.00187166
1.943089,-0.6026001,0.6026001,-0.08881011,0.1028797,1.148736,0.07779887,0.05397989,0.001295286,0.6679975,0.005015142,0.8597862,-0.7268348,0.00550013,0.844111,0.09393594,0.1392114,1.394921,-0.09139477,0.1027707,1.12359,0,0,0,0,0,,0,initialization,0.6267779,0.001673889
1.968251,-0.6324768,0.6324768,-0.08869247,0.1028892,1.150942,0.02298131,0.03909259,0.0005574588,0.6679662,0.005196378,0.8615139,-0.7268487,0.005241625,0.8475341,0.09407856,0.1520573,1.394885,-0.09105027,0.1027874,1.126548,0,0,0,0,0,,0,initialization,0.626808,0.00175688
