TaskTime,BoxRotation,RotationError,BoxPosX,BoxPosY,BoxPosZ,BoxAngVelX,BoxAngVelY,BoxAngVelZ,Robot1PosX,Robot1PosY,Robot1PosZ,Robot2PosX,Robot2PosY,Robot2PosZ,Robot1Speed,Robot2Speed,RobotDistanceDiff,HapticPosX,HapticPosY,HapticPosZ,HapticForceX,HapticForceY,HapticForceZ,ForceMagnitude,IsInContact,ContactType,ContactDuration,Phase,CumulativeError,StabilityMetric
0.8237992,-9.312176E-07,9.312176E-07,-1.598284E-08,0.09999995,0.3999998,0,0,0,0.6999943,0.005574755,0.00195187,-0.6999962,0.00557439,0.001944255,0.001779109,0.001393386,1.399991,2.086163E-07,0.1000005,0.3999979,2.550075E-07,2.916946,2.550075E-07,2.916946,0,,0,initialization,9.312178E-07,0.2916946
0.8487278,-9.312176E-07,9.312176E-07,-1.598284E-08,0.09999995,0.3999998,0,0,0,0.6999944,0.005574763,0.001951859,-0.6999964,0.005574375,0.001944261,0.001779055,0.001393871,1.399991,1.750886E-07,0.1000004,0.3999983,2.550106E-07,2.916982,2.550106E-07,2.916982,0,,0,initialization,9.312177E-07,0.2916982
0.873684,-9.312176E-07,9.312176E-07,-1.598284E-08,0.09999995,0.3999998,0,0,0,0.6999944,0.005574778,0.001951851,-0.6999962,0.00557439,0.001944259,0.001780065,0.001392693,1.399991,1.639128E-07,0.1000004,0.3999983,2.55011E-07,2.916986,2.55011E-07,2.916986,0,,0,initialization,9.312177E-07,0.2916985
0.9156254,-9.312176E-07,9.312176E-07,-1.598284E-08,0.09999995,0.3999998,0,0,0,0.6999943,0.005574778,0.00195187,-0.6999963,0.005574375,0.001944255,0.001779151,0.001392553,1.399991,1.601875E-07,0.1000004,0.3999983,2.550111E-07,2.916988,2.550111E-07,2.916988,0,,0,initialization,9.312176E-07,0.2916988
0.9410117,-9.312176E-07,9.312176E-07,-1.598284E-08,0.09999995,0.3999998,0,0,0,0.6999943,0.005574778,0.001951871,-0.6999963,0.00557439,0.001944257,0.001779432,0.001393594,1.399991,1.080334E-07,0.1000002,0.3999988,2.550115E-07,2.916992,2.550115E-07,2.916992,0,,0,initialization,9.312176E-07,0.2916992
0.9654999,-9.312176E-07,9.312176E-07,-1.598284E-08,0.09999995,0.3999998,0,0,0,0.6999944,0.00557477,0.001951859,-0.6999963,0.005574398,0.001944259,0.001779541,0.001393454,1.399991,1.005828E-07,0.1000002,0.399999,2.550117E-07,2.916994,2.550117E-07,2.916994,0,,0,initialization,9.312176E-07,0.2916994
0.9901436,-9.312176E-07,9.312176E-07,-1.598284E-08,0.09999995,0.3999998,0,0,0,0.6999944,0.005574778,0.001951859,-0.6999962,0.00557439,0.001944257,0.00178012,0.001392726,1.399991,8.940697E-08,0.1000002,0.3999991,2.550117E-07,2.916994,2.550117E-07,2.916994,0,,0,initialization,9.312176E-07,0.2916994
1.015232,-9.312176E-07,9.312176E-07,-1.598284E-08,0.09999995,0.3999998,0,0,0,0.6999943,0.00557477,0.001951862,-0.6999963,0.00557439,0.001944263,0.001779562,0.001393934,1.399991,8.568168E-08,0.1000002,0.3999991,2.550117E-07,2.916994,2.550117E-07,2.916994,0,,0,initialization,9.312175E-07,0.2916994
1.040185,-9.312176E-07,9.312176E-07,-1.598284E-08,0.09999995,0.3999998,0,0,0,0.6999943,0.00557477,0.001951866,-0.6999962,0.005574375,0.001944261,0.001780006,0.001393842,1.399991,8.568168E-08,0.1000002,0.3999991,2.550117E-07,2.916994,2.550117E-07,2.916994,0,,0,initialization,9.312175E-07,0.2916994
1.065231,-9.312176E-07,9.312176E-07,-1.598284E-08,0.09999995,0.3999998,0,0,0,0.6999943,0.0055748,0.001951868,-0.6999962,0.005574368,0.001944257,0.001779595,0.001392232,1.399991,8.568168E-08,0.1000002,0.3999991,2.550117E-07,2.916994,2.550117E-07,2.916994,0,,0,initialization,9.312175E-07,0.2916994
1.090408,-9.312176E-07,9.312176E-07,-1.598284E-08,0.09999995,0.3999998,0,0,0,0.6999943,0.0055748,0.001951875,-0.6999964,0.005574398,0.001944257,0.00177928,0.001394876,1.399991,8.568168E-08,0.1000002,0.3999991,2.550117E-07,2.916994,2.550117E-07,2.916994,0,,0,initialization,9.312175E-07,0.2916994
1.115624,-9.312176E-07,9.312176E-07,-1.598284E-08,0.09999995,0.3999998,0,0,0,0.6999943,0.005574785,0.001951881,-0.6999962,0.00557439,0.001944251,0.001779729,0.001392966,1.399991,8.568168E-08,0.1000002,0.3999991,2.550117E-07,2.916994,2.550117E-07,2.916994,0,,0,initialization,9.312175E-07,0.2916994
1.140429,-9.312176E-07,9.312176E-07,-1.598284E-08,0.09999995,0.3999998,0,0,0,0.6999943,0.005574785,0.001951879,-0.6999962,0.00557439,0.001944259,0.001778499,0.001393256,1.399991,8.568168E-08,0.1000002,0.3999991,2.550117E-07,2.916994,2.550117E-07,2.916994,0,,0,initialization,9.312175E-07,0.2916994
1.165286,-9.312176E-07,9.312176E-07,-1.598284E-08,0.09999995,0.3999998,0,0,0,0.6999943,0.00557477,0.001951864,-0.6999963,0.005574375,0.001944248,0.001780094,0.001393026,1.399991,8.568168E-08,0.1000002,0.3999991,2.550117E-07,2.916994,2.550117E-07,2.916994,0,,0,initialization,9.312175E-07,0.2916994
1.190336,-9.312176E-07,9.312176E-07,-1.598284E-08,0.09999995,0.3999998,0,0,0,0.6999943,0.005574785,0.001951871,-0.6999963,0.00557436,0.001944253,0.001779931,0.001393479,1.399991,8.568168E-08,0.1000002,0.3999991,2.550117E-07,2.916994,2.550117E-07,2.916994,0,,0,initialization,9.312174E-07,0.2916994
1.216084,-9.312176E-07,9.312176E-07,-1.598284E-08,0.09999995,0.3999998,0,0,0,0.6999943,0.005574778,0.001951875,-0.6999963,0.00557439,0.001944263,0.001779074,0.001393283,1.399991,8.568168E-08,0.1000002,0.3999991,2.550117E-07,2.916994,2.550117E-07,2.916994,0,,0,initialization,9.312174E-07,0.2916994
1.240191,-9.312176E-07,9.312176E-07,-1.598284E-08,0.09999995,0.3999998,0,0,0,0.6999943,0.00557477,0.001951879,-0.6999963,0.005574375,0.001944265,0.001778639,0.001393184,1.399991,8.568168E-08,0.1000002,0.3999991,2.550117E-07,2.916994,2.550117E-07,2.916994,0,,0,initialization,9.312174E-07,0.2916994
1.265481,-9.312176E-07,9.312176E-07,-1.598284E-08,0.09999995,0.3999998,0,0,0,0.6999944,0.005574778,0.001951866,-0.6999964,0.005574375,0.001944257,0.001780021,0.001393752,1.399991,8.568168E-08,0.1000002,0.3999991,2.550117E-07,2.916994,2.550117E-07,2.916994,0,,0,initialization,9.312174E-07,0.2916994
1.29018,-9.312176E-07,9.312176E-07,-1.598284E-08,0.09999995,0.3999998,0,0,0,0.6999943,0.005574793,0.001951864,-0.6999964,0.00557439,0.001944257,0.001780286,0.001393342,1.399991,8.568168E-08,0.1000002,0.3999991,2.550117E-07,2.916994,2.550117E-07,2.916994,0,,0,initialization,9.312174E-07,0.2916994
1.31544,-9.312176E-07,9.312176E-07,-1.598284E-08,0.09999995,0.3999998,0,0,0,0.6999943,0.0055748,0.001951886,-0.6999962,0.005574383,0.001944263,0.001778893,0.001392732,1.399991,8.568168E-08,0.1000002,0.3999991,2.550117E-07,2.916994,2.550117E-07,2.916994,0,,0,initialization,9.312174E-07,0.2916994
1.340471,-9.312176E-07,9.312176E-07,-1.598284E-08,0.09999995,0.3999998,0,0,0,0.6999943,0.005574778,0.001951871,-0.6999963,0.005574375,0.001944246,0.001779565,0.001393006,1.399991,8.568168E-08,0.1000002,0.3999991,2.550117E-07,2.916994,2.550117E-07,2.916994,0,,0,initialization,9.312174E-07,0.2916994
1.365568,-9.312176E-07,9.312176E-07,-1.598284E-08,0.09999995,0.3999998,0,0,0,0.6999943,0.005574785,0.00195187,-0.6999962,0.005574368,0.001944266,0.001779457,0.001391981,1.399991,8.568168E-08,0.1000002,0.3999991,2.550117E-07,2.916994,2.550117E-07,2.916994,0,,0,initialization,9.312174E-07,0.2916994
1.394668,-9.312176E-07,9.312176E-07,-1.598284E-08,0.09999995,0.3999998,0,0,0,0.6999943,0.005574785,0.001951883,-0.6999964,0.005574383,0.001944265,0.001779006,0.001394315,1.399991,8.568168E-08,0.1000002,0.3999991,2.550117E-07,2.916994,2.550117E-07,2.916994,0,,0,initialization,9.312174E-07,0.2916994
1.415716,-9.312176E-07,9.312176E-07,-1.598284E-08,0.09999995,0.3999998,0,0,0,0.6999943,0.005574785,0.001951862,-0.6999963,0.005574383,0.001944263,0.001779441,0.00139314,1.399991,8.568168E-08,0.1000002,0.3999991,2.550117E-07,2.916994,2.550117E-07,2.916994,0,,0,initialization,9.312174E-07,0.2916994
1.440461,-9.312176E-07,9.312176E-07,-1.598284E-08,0.09999995,0.3999998,0,0,0,0.6999943,0.005574778,0.001951883,-0.6999963,0.005574398,0.001944249,0.001778694,0.001394409,1.399991,8.568168E-08,0.1000002,0.3999991,2.550117E-07,2.916994,2.550117E-07,2.916994,0,,0,initialization,9.312174E-07,0.2916994
1.465425,-9.312176E-07,9.312176E-07,-1.598284E-08,0.09999995,0.3999998,0,0,0,0.6999943,0.005574763,0.00195186,-0.6999963,0.005574368,0.001944244,0.001779671,0.001392331,1.399991,8.568168E-08,0.1000002,0.3999991,2.550117E-07,2.916994,2.550117E-07,2.916994,0,,0,initialization,9.312174E-07,0.2916994
1.490332,-9.312176E-07,9.312176E-07,-1.598284E-08,0.09999995,0.3999998,0,0,0,0.6999943,0.005574778,0.001951875,-0.6999962,0.00557439,0.001944249,0.001778984,0.001392854,1.399991,8.568168E-08,0.1000002,0.3999991,2.550117E-07,2.916994,2.550117E-07,2.916994,0,,0,initialization,9.312174E-07,0.2916994
1.515548,-9.312176E-07,9.312176E-07,-1.598284E-08,0.09999995,0.3999998,0,0,0,0.6999943,0.005574785,0.001951862,-0.6999964,0.005574398,0.001944257,0.001780231,0.001393464,1.399991,8.568168E-08,0.1000002,0.3999991,2.550117E-07,2.916994,2.550117E-07,2.916994,0,,0,initialization,9.312173E-07,0.2916994
1.540291,-9.312176E-07,9.312176E-07,-1.598284E-08,0.09999995,0.3999998,0,0,0,0.6999943,0.005574785,0.001951881,-0.6999963,0.005574398,0.001944265,0.001779341,0.001393013,1.399991,8.568168E-08,0.1000002,0.3999991,2.550117E-07,2.916994,2.550117E-07,2.916994,0,,0,initialization,9.312173E-07,0.2916994
1.565583,-9.312176E-07,9.312176E-07,-1.598284E-08,0.09999995,0.3999998,0,0,0,0.6999943,0.00557477,0.001951864,-0.6999963,0.005574375,0.001944249,0.001779364,0.001392876,1.399991,8.568168E-08,0.1000002,0.3999991,2.550117E-07,2.916994,2.550117E-07,2.916994,0,,0,initialization,9.312173E-07,0.2916994
1.590337,-9.312176E-07,9.312176E-07,-1.598284E-08,0.09999995,0.3999998,0,0,0,0.6999943,0.005574778,0.001951868,-0.6999962,0.005574375,0.001944263,0.001779417,0.001392094,1.399991,8.568168E-08,0.1000002,0.3999991,2.550117E-07,2.916994,2.550117E-07,2.916994,0,,0,initialization,9.312173E-07,0.2916994
1.615527,-9.312176E-07,9.312176E-07,-1.598284E-08,0.09999995,0.3999998,0,0,0,0.6999943,0.005574763,0.001951879,-0.6999964,0.005574383,0.001944248,0.001778919,0.001393736,1.399991,8.568168E-08,0.1000002,0.3999991,2.550117E-07,2.916994,2.550117E-07,2.916994,0,,0,initialization,9.312173E-07,0.2916994
1.640465,-9.312176E-07,9.312176E-07,-1.598284E-08,0.09999995,0.3999998,0,0,0,0.6999943,0.005574778,0.001951875,-0.6999962,0.005574383,0.001944266,0.001779408,0.001392515,1.399991,8.568168E-08,0.1000002,0.3999991,2.550117E-07,2.916994,2.550117E-07,2.916994,0,,0,initialization,9.312173E-07,0.2916994
1.665588,-9.312176E-07,9.312176E-07,-1.598284E-08,0.09999995,0.3999998,0,0,0,0.6999943,0.00557477,0.001951873,-0.6999963,0.005574368,0.001944249,0.001779686,0.001393275,1.399991,8.568168E-08,0.1000002,0.3999991,2.550117E-07,2.916994,2.550117E-07,2.916994,0,,0,initialization,9.312173E-07,0.2916994
1.69024,-9.312176E-07,9.312176E-07,-1.598284E-08,0.09999995,0.3999998,0,0,0,0.6999943,0.005574793,0.00195187,-0.6999963,0.005574368,0.001944268,0.001780116,0.001392369,1.399991,8.568168E-08,0.1000002,0.3999991,2.550117E-07,2.916994,2.550117E-07,2.916994,0,,0,initialization,9.312173E-07,0.2916994
1.715242,-9.312176E-07,9.312176E-07,-1.598284E-08,0.09999995,0.3999998,0,0,0,0.6999943,0.005574785,0.001951873,-0.6999963,0.00557439,0.001944259,0.001778993,0.001394533,1.399991,8.568168E-08,0.1000002,0.3999991,2.550117E-07,2.916994,2.550117E-07,2.916994,0,,0,initialization,9.312173E-07,0.2916994
1.740562,-9.312176E-07,9.312176E-07,-1.598284E-08,0.09999995,0.3999998,0,0,0,0.6999943,0.005574778,0.001951875,-0.6999964,0.005574383,0.001944265,0.001778697,0.001392764,1.399991,8.568168E-08,0.1000002,0.3999991,2.550117E-07,2.916994,2.550117E-07,2.916994,0,,0,initialization,9.312173E-07,0.2916994
1.765238,-9.312176E-07,9.312176E-07,-1.598284E-08,0.09999995,0.3999998,0,0,0,0.6999944,0.00557477,0.001951859,-0.6999962,0.00557439,0.00194427,0.001779821,0.001392136,1.399991,8.568168E-08,0.1000002,0.3999991,2.550117E-07,2.916994,2.550117E-07,2.916994,0,,0,initialization,9.312173E-07,0.2916994
1.790495,-9.312176E-07,9.312176E-07,-1.598284E-08,0.09999995,0.3999998,0,0,0,0.6999944,0.005574763,0.001951862,-0.6999962,0.00557439,0.001944265,0.001779152,0.001393392,1.399991,8.568168E-08,0.1000002,0.3999991,2.550117E-07,2.916994,2.550117E-07,2.916994,0,,0,initialization,9.312173E-07,0.2916994
1.815163,-9.312176E-07,9.312176E-07,-1.598284E-08,0.09999995,0.3999998,0,0,0,0.6999944,0.005574778,0.001951857,-0.6999964,0.00557439,0.001944257,0.001779999,0.001394424,1.399991,8.568168E-08,0.1000002,0.3999991,2.550117E-07,2.916994,2.550117E-07,2.916994,0,,0,initialization,9.312172E-07,0.2916994
1.840179,-9.312176E-07,9.312176E-07,-1.598284E-08,0.09999995,0.3999998,0,0,0,0.6999943,0.005574763,0.001951873,-0.6999963,0.005574398,0.001944253,0.00177828,0.001393182,1.399991,8.568168E-08,0.1000002,0.3999991,2.550117E-07,2.916994,2.550117E-07,2.916994,0,,0,initialization,9.312172E-07,0.2916994
1.865215,-9.312176E-07,9.312176E-07,-1.598284E-08,0.09999995,0.3999998,0,0,0,0.6999944,0.005574785,0.001951866,-0.6999964,0.00557439,0.001944249,0.001779943,0.001394277,1.399991,8.568168E-08,0.1000002,0.3999991,2.550117E-07,2.916994,2.550117E-07,2.916994,0,,0,initialization,9.312172E-07,0.2916994
1.890236,-9.312176E-07,9.312176E-07,-1.598284E-08,0.09999995,0.3999998,0,0,0,0.6999944,0.005574785,0.001951853,-0.6999963,0.005574383,0.001944261,0.001780172,0.001392911,1.399991,8.568168E-08,0.1000002,0.3999991,2.550117E-07,2.916994,2.550117E-07,2.916994,0,,0,initialization,9.312172E-07,0.2916994
1.915623,-9.312176E-07,9.312176E-07,-1.598284E-08,0.09999995,0.3999998,0,0,0,0.6999944,0.00557477,0.001951873,-0.6999963,0.005574398,0.001944244,0.001778787,0.001393299,1.399991,8.568168E-08,0.1000002,0.3999991,2.550117E-07,2.916994,2.550117E-07,2.916994,0,,0,initialization,9.312172E-07,0.2916994
1.940475,-9.312176E-07,9.312176E-07,-1.598284E-08,0.09999995,0.3999998,0,0,0,0.6999943,0.005574778,0.001951871,-0.6999964,0.00557439,0.001944248,0.001778805,0.001393689,1.399991,8.568168E-08,0.1000002,0.3999991,2.550117E-07,2.916994,2.550117E-07,2.916994,0,,0,initialization,9.312172E-07,0.2916994
1.96567,-9.312176E-07,9.312176E-07,-1.598284E-08,0.09999995,0.3999998,0,0,0,0.6999943,0.005574778,0.00195186,-0.6999962,0.00557439,0.001944265,0.001779691,0.001393028,1.399991,8.568168E-08,0.1000002,0.3999991,2.550117E-07,2.916994,2.550117E-07,2.916994,0,,0,initialization,9.312172E-07,0.2916994
1.9904,-9.312176E-07,9.312176E-07,-1.598284E-08,0.09999995,0.3999998,0,0,0,0.6999943,0.00557477,0.001951877,-0.6999962,0.005574383,0.001944244,0.001779606,0.001392185,1.399991,8.568168E-08,0.1000002,0.3999991,2.550117E-07,2.916994,2.550117E-07,2.916994,0,,0,initialization,9.312172E-07,0.2916994
2.015237,-9.312176E-07,9.312176E-07,-1.598284E-08,0.09999995,0.3999998,0,0,0,0.6999944,0.005574793,0.001951851,-0.6999964,0.005574383,0.001944251,0.001779608,0.001394106,1.399991,8.568168E-08,0.1000002,0.3999991,2.550117E-07,2.916994,2.550117E-07,2.916994,0,,0,initialization,9.312172E-07,0.2916994
2.040331,-9.312176E-07,9.312176E-07,-1.598284E-08,0.09999995,0.3999998,0,0,0,0.6999943,0.0055748,0.00195187,-0.6999962,0.005574375,0.001944244,0.001779873,0.001393137,1.399991,8.568168E-08,0.1000002,0.3999991,2.550117E-07,2.916994,2.550117E-07,2.916994,0,,0,initialization,9.312172E-07,0.2916994
2.065846,-9.312176E-07,9.312176E-07,-1.598284E-08,0.09999995,0.3999998,0,0,0,0.6999943,0.005574793,0.001951873,-0.6999964,0.005574383,0.001944259,0.001779048,0.001393956,1.399991,8.568168E-08,0.1000002,0.3999991,2.550117E-07,2.916994,2.550117E-07,2.916994,0,,0,initialization,9.312172E-07,0.2916994
2.090406,-9.312176E-07,9.312176E-07,-1.598284E-08,0.09999995,0.3999998,0,0,0,0.6999943,0.005574785,0.001951871,-0.6999962,0.005574383,0.00194427,0.001779625,0.001392549,1.399991,8.568168E-08,0.1000002,0.3999991,2.550117E-07,2.916994,2.550117E-07,2.916994,0,,0,initialization,9.312173E-07,0.2916994
2.115563,-9.312176E-07,9.312176E-07,-1.598284E-08,0.09999995,0.3999998,0,0,0,0.6999943,0.0055748,0.001951877,-0.6999962,0.005574368,0.001944246,0.001779944,0.001392866,1.399991,8.568168E-08,0.1000002,0.3999991,2.550117E-07,2.916994,2.550117E-07,2.916994,0,,0,initialization,9.312174E-07,0.2916994
2.140676,-9.312176E-07,9.312176E-07,-1.598284E-08,0.09999995,0.3999998,0,0,0,0.6999943,0.005574763,0.001951879,-0.6999962,0.005574383,0.001944268,0.001778807,0.001393088,1.399991,8.568168E-08,0.1000002,0.3999991,2.550117E-07,2.916994,2.550117E-07,2.916994,0,,0,initialization,9.312174E-07,0.2916994
2.165463,-9.312176E-07,9.312176E-07,-1.598284E-08,0.09999995,0.3999998,0,0,0,0.6999944,0.005574785,0.001951862,-0.6999963,0.005574375,0.001944268,0.001779436,0.001392517,1.399991,8.568168E-08,0.1000002,0.3999991,2.550117E-07,2.916994,2.550117E-07,2.916994,0,,0,initialization,9.312174E-07,0.2916994
2.190357,-9.312176E-07,9.312176E-07,-1.598284E-08,0.09999995,0.3999998,0,0,0,0.6999944,0.005574778,0.001951866,-0.6999964,0.005574375,0.001944265,0.001778642,0.001393781,1.399991,8.568168E-08,0.1000002,0.3999991,2.550117E-07,2.916994,2.550117E-07,2.916994,0,,0,initialization,9.312175E-07,0.2916994
2.215658,-9.312176E-07,9.312176E-07,-1.598284E-08,0.09999995,0.3999998,0,0,0,0.6999944,0.005574763,0.00195187,-0.6999964,0.005574368,0.001944266,0.001779217,0.00139313,1.399991,8.568168E-08,0.1000002,0.3999991,2.550117E-07,2.916994,2.550117E-07,2.916994,0,,0,initialization,9.312175E-07,0.2916994
2.240461,-9.312176E-07,9.312176E-07,-1.598284E-08,0.09999995,0.3999998,0,0,0,0.6999944,0.00557477,0.001951864,-0.6999964,0.005574383,0.001944272,0.001779188,0.001393394,1.399991,8.568168E-08,0.1000002,0.3999991,2.550117E-07,2.916994,2.550117E-07,2.916994,0,,0,initialization,9.312176E-07,0.2916994
2.265657,-9.312176E-07,9.312176E-07,-1.598284E-08,0.09999995,0.3999998,0,0,0,0.6999944,0.005574778,0.001951859,-0.6999962,0.00557439,0.001944274,0.001779939,0.0013922,1.399991,8.568168E-08,0.1000002,0.3999991,2.550117E-07,2.916994,2.550117E-07,2.916994,0,,0,initialization,9.312176E-07,0.2916994
2.290199,-9.312176E-07,9.312176E-07,-1.598284E-08,0.09999995,0.3999998,0,0,0,0.6999943,0.00557477,0.001951864,-0.6999963,0.00557436,0.001944244,0.001779688,0.001393058,1.399991,8.568168E-08,0.1000002,0.3999991,2.550117E-07,2.916994,2.550117E-07,2.916994,0,,0,initialization,9.312176E-07,0.2916994
2.315182,-9.312176E-07,9.312176E-07,-1.598284E-08,0.09999995,0.3999998,0,0,0,0.6999944,0.005574763,0.001951862,-0.6999962,0.00557439,0.001944263,0.001779024,0.001392709,1.399991,8.568168E-08,0.1000002,0.3999991,2.550117E-07,2.916994,2.550117E-07,2.916994,0,,0,initialization,9.312177E-07,0.2916994
2.340621,-9.312176E-07,9.312176E-07,-1.598284E-08,0.09999995,0.3999998,0,0,0,0.6999943,0.005574785,0.001951853,-0.6999962,0.00557439,0.001944253,0.001780301,0.001393102,1.399991,8.568168E-08,0.1000002,0.3999991,2.550117E-07,2.916994,2.550117E-07,2.916994,0,,0,initialization,9.312178E-07,0.2916994
2.365703,-9.312176E-07,9.312176E-07,-1.598284E-08,0.09999995,0.3999998,0,0,0,0.6999943,0.0055748,0.001951877,-0.6999964,0.005574383,0.001944238,0.00177923,0.001392784,1.399991,8.568168E-08,0.1000002,0.3999991,2.550117E-07,2.916994,2.550117E-07,2.916994,0,,0,initialization,9.312178E-07,0.2916994
2.390445,-9.312176E-07,9.312176E-07,-1.598284E-08,0.09999995,0.3999998,0,0,0,0.6999943,0.005574778,0.001951868,-0.6999964,0.00557439,0.001944257,0.001779499,0.001393812,1.399991,8.568168E-08,0.1000002,0.3999991,2.550117E-07,2.916994,2.550117E-07,2.916994,0,,0,initialization,9.312178E-07,0.2916994
