Timestamp,AverageLatency,MessageRate
0.089580,0.000000,0.00
0.141110,0.000000,0.00
0.199172,0.000000,0.00
0.255461,0.000000,0.00
0.307512,0.000000,0.00
0.365677,0.000000,0.00
0.428901,0.000000,0.00
0.487648,0.000000,0.00
0.540297,0.000000,0.00
0.595932,0.000000,0.00
0.649068,0.000000,0.00
0.707519,0.000000,0.00
0.762291,0.000000,0.00
0.815518,0.000000,0.00
0.874024,0.000000,0.00
0.931493,0.000000,0.00
0.988551,0.000000,0.00
1.090814,0.000000,0.00
1.147235,0.000000,0.00
1.199035,0.000000,0.00
1.257950,0.000000,0.00
1.315462,0.000000,0.00
1.373458,0.000000,0.00
